ダウンロードした時刻：2023/11/04 23:37:13

,,,東京,東京,東京,東京,東京,東京,東京,東京,東京
1926,1,24,-0.3,8,1,6.0,8,1,-6.6,8,1
1926,1,25,0.1,8,1,7.4,8,1,-6.3,8,1
1926,1,26,1.2,8,1,8.9,8,1,-5.4,8,1
1926,1,27,2.4,8,1,9.2,8,1,-3.2,8,1
1926,1,28,3.0,8,1,10.8,8,1,-3.6,8,1
1926,1,29,2.9,8,1,6.5,8,1,0.4,8,1
1926,1,30,1.4,8,1,5.4,8,1,-1.3,8,1
1926,1,31,2.8,8,1,7.0,8,1,-1.1,8,1
1927,1,1,5.1,8,1,14.9,8,1,-1.5,8,1
1927,1,2,4.4,8,1,9.2,8,1,0.7,8,1
1927,1,3,2.5,8,1,7.8,8,1,-2.9,8,1
1927,1,4,2.9,8,1,11.5,8,1,-3.5,8,1
1927,1,5,5.4,8,1,13.4,8,1,-2.8,8,1
1927,1,6,4.7,8,1,10.3,8,1,-0.5,8,1
1927,1,7,3.1,8,1,5.3,8,1,-0.7,8,1
1927,1,8,9.0,8,1,15.2,8,1,3.4,8,1
1927,1,9,4.0,8,1,9.0,8,1,-1.2,8,1
1927,1,10,1.0,8,1,4.4,8,1,-3.9,8,1
1927,1,11,1.4,8,1,3.4,8,1,-0.5,8,1
1927,1,12,4.8,8,1,12.2,8,1,-1.8,8,1
1927,1,13,5.8,8,1,11.8,8,1,1.7,8,1
1927,1,14,5.1,8,1,9.1,8,1,0.7,8,1
1927,1,15,7.2,8,1,14.9,8,1,2.0,8,1
1927,1,16,9.6,8,1,15.9,8,1,3.8,8,1
1927,1,17,4.6,8,1,8.1,8,1,-0.1,8,1
1927,1,18,2.9,8,1,5.7,8,1,-0.3,8,1
1927,1,19,2.1,8,1,6.5,8,1,-2.0,8,1
1927,1,20,0.8,8,1,8.2,8,1,-6.3,8,1
1927,1,21,1.0,8,1,9.0,8,1,-5.1,8,1
1927,1,22,-1.6,8,1,3.9,8,1,-7.3,8,1
1927,1,23,-2.4,8,1,2.6,8,1,-7.3,8,1
1927,1,24,-0.2,8,1,7.4,8,1,-8.6,8,1
1927,1,25,-0.1,8,1,5.0,8,1,-5.3,8,1
1927,1,26,1.6,8,1,6.9,8,1,-1.7,8,1
1927,1,27,-0.2,8,1,4.6,8,1,-3.1,8,1
1927,1,28,0.5,8,1,8.6,8,1,-7.3,8,1
1927,1,29,-1.5,8,1,2.7,8,1,-6.5,8,1
1927,1,30,-0.6,8,1,5.5,8,1,-7.1,8,1
1927,1,31,1.5,8,1,8.1,8,1,-6.4,8,1
1928,1,1,2.2,8,1,9.0,8,1,-3.5,8,1
1928,1,2,1.7,8,1,7.4,8,1,-1.8,8,1
1928,1,3,1.5,8,1,6.9,8,1,-3.2,8,1
1928,1,4,0.9,8,1,6.9,8,1,-4.9,8,1
1928,1,5,1.6,8,1,7.9,8,1,-4.6,8,1
1928,1,6,1.2,8,1,8.7,8,1,-5.3,8,1
1928,1,7,0.9,8,1,8.1,8,1,-4.6,8,1
1928,1,8,1.2,8,1,7.6,8,1,-4.9,8,1
1928,1,9,1.1,8,1,4.4,8,1,-4.1,8,1
1928,1,10,9.4,8,1,17.8,8,1,2.1,8,1
1928,1,11,11.4,8,1,18.6,8,1,6.9,8,1
1928,1,12,4.8,8,1,8.1,8,1,2.1,8,1
1928,1,13,2.5,8,1,5.9,8,1,-0.3,8,1
1928,1,14,1.8,8,1,4.5,8,1,-2.1,8,1
1928,1,15,1.8,8,1,6.3,8,1,-0.5,8,1
1928,1,16,1.7,8,1,6.6,8,1,-2.8,8,1
1928,1,17,4.9,8,1,10.2,8,1,-1.6,8,1
1928,1,18,4.9,8,1,6.5,8,1,3.0,8,1
1928,1,19,5.9,8,1,12.0,8,1,-0.6,8,1
1928,1,20,2.2,8,1,5.8,8,1,-0.5,8,1
1928,1,21,2.0,8,1,6.9,8,1,-1.1,8,1
1928,1,22,0.9,8,1,5.9,8,1,-3.2,8,1
1928,1,23,0.3,8,1,4.7,8,1,-4.9,8,1
1928,1,24,6.7,8,1,14.7,8,1,0.0,8,1
1928,1,25,8.3,8,1,13.3,8,1,1.7,8,1
1928,1,26,4.2,8,1,10.4,8,1,-0.3,8,1
1928,1,27,5.2,8,1,8.9,8,1,1.3,8,1
1928,1,28,8.3,8,1,13.0,8,1,4.8,8,1
1928,1,29,5.7,8,1,9.5,8,1,1.9,8,1
1928,1,30,2.9,8,1,7.8,8,1,-0.6,8,1
1928,1,31,2.5,8,1,7.3,8,1,-0.9,8,1
1929,1,1,3.5,8,1,10.8,8,1,-1.7,8,1
1929,1,2,-0.3,8,1,3.5,8,1,-3.3,8,1
1929,1,3,0.1,8,1,5.2,8,1,-6.5,8,1
1929,1,4,0.2,8,1,6.8,8,1,-3.9,8,1
1929,1,5,1.7,8,1,8.7,8,1,-4.2,8,1
1929,1,6,4.2,8,1,13.1,8,1,-4.2,8,1
1929,1,7,1.2,8,1,6.5,8,1,-4.9,8,1
1929,1,8,1.4,8,1,7.0,8,1,-2.8,8,1
1929,1,9,3.1,8,1,10.8,8,1,-3.6,8,1
1929,1,10,5.1,8,1,11.3,8,1,0.4,8,1
1929,1,11,5.0,8,1,10.4,8,1,-0.2,8,1
1929,1,12,3.9,8,1,10.2,8,1,-2.6,8,1
1929,1,13,5.7,8,1,10.4,8,1,0.8,8,1
1929,1,14,4.6,8,1,11.0,8,1,-2.1,8,1
1929,1,15,10.3,8,1,21.3,8,1,1.2,8,1
1929,1,16,3.4,8,1,7.2,8,1,-0.2,8,1
1929,1,17,1.9,8,1,5.4,8,1,-3.0,8,1
1929,1,18,2.7,8,1,6.9,8,1,-2.1,8,1
1929,1,19,3.1,8,1,7.4,8,1,-0.2,8,1
1929,1,20,2.1,8,1,7.8,8,1,-2.7,8,1
1929,1,21,2.1,8,1,6.2,8,1,-3.1,8,1
1929,1,22,1.9,8,1,4.9,8,1,-1.6,8,1
1929,1,23,0.3,8,1,4.3,8,1,-4.5,8,1
1929,1,24,1.0,8,1,7.9,8,1,-5.3,8,1
1929,1,25,2.1,8,1,8.1,8,1,-5.2,8,1
1929,1,26,1.7,8,1,8.5,8,1,-5.1,8,1
1929,1,27,4.5,8,1,10.8,8,1,-3.0,8,1
1929,1,28,1.7,8,1,3.4,8,1,-0.2,8,1
1929,1,29,1.5,8,1,5.6,8,1,-1.6,8,1
1929,1,30,0.4,8,1,7.0,8,1,-4.7,8,1
1929,1,31,0.7,8,1,5.7,8,1,-3.8,8,1
1930,1,1,3.5,8,1,7.4,8,1,0.0,8,1
1930,1,2,3.0,8,1,8.1,8,1,-2.3,8,1
1930,1,3,4.8,8,1,9.2,8,1,2.1,8,1
1930,1,4,2.7,8,1,3.9,8,1,1.1,8,1
1930,1,5,2.9,8,1,7.6,8,1,-2.1,8,1
1930,1,6,2.2,8,1,6.2,8,1,-1.2,8,1
1930,1,7,1.2,8,1,6.2,8,1,-3.7,8,1
1930,1,8,1.1,8,1,6.8,8,1,-3.2,8,1
1930,1,9,1.4,8,1,5.3,8,1,-1.6,8,1
1930,1,10,1.2,8,1,6.6,8,1,-3.5,8,1
1930,1,11,3.1,8,1,7.9,8,1,-3.5,8,1
1930,1,12,2.9,8,1,5.6,8,1,0.5,8,1
1930,1,13,4.0,8,1,8.9,8,1,0.6,8,1
1930,1,14,3.2,8,1,7.2,8,1,-1.1,8,1
1930,1,15,7.5,8,1,12.5,8,1,1.9,8,1
1930,1,16,7.7,8,1,11.8,8,1,3.3,8,1
1930,1,17,6.0,8,1,8.6,8,1,3.8,8,1
1930,1,18,3.9,8,1,8.3,8,1,0.4,8,1
1930,1,19,2.9,8,1,7.2,8,1,-1.0,8,1
1930,1,20,3.3,8,1,8.4,8,1,0.4,8,1
1930,1,21,3.2,8,1,9.4,8,1,-3.1,8,1
1930,1,22,2.1,8,1,6.4,8,1,-2.1,8,1
1930,1,23,6.7,8,1,12.4,8,1,1.4,8,1
1930,1,24,5.6,8,1,13.7,8,1,-0.4,8,1
1930,1,25,4.2,8,1,9.8,8,1,-0.6,8,1
1930,1,26,4.5,8,1,8.6,8,1,-0.5,8,1
1930,1,27,4.0,8,1,8.0,8,1,0.8,8,1
1930,1,28,3.0,8,1,7.0,8,1,-1.6,8,1
1930,1,29,5.8,8,1,10.7,8,1,1.8,8,1
1930,1,30,6.2,8,1,10.8,8,1,1.9,8,1
1930,1,31,4.9,8,1,9.2,8,1,2.0,8,1
1931,1,1,0.5,8,1,2.6,8,1,-1.3,8,1
1931,1,2,2.9,8,1,7.3,8,1,-1.5,8,1
1931,1,3,5.2,8,1,10.4,8,1,-1.6,8,1
1931,1,4,4.8,8,1,10.6,8,1,-1.4,8,1
1931,1,5,8.6,8,1,16.5,8,1,1.7,8,1
1931,1,6,4.1,8,1,8.0,8,1,1.4,8,1
1931,1,7,4.3,8,1,7.4,8,1,1.3,8,1
1931,1,8,0.6,8,1,3.5,8,1,-0.7,8,1
1931,1,9,1.0,8,1,2.5,8,1,-1.0,8,1
1931,1,10,2.0,8,1,7.8,8,1,-2.4,8,1
1931,1,11,-1.9,8,1,2.1,8,1,-6.1,8,1
1931,1,12,-0.7,8,1,4.7,8,1,-4.3,8,1
1931,1,13,1.1,8,1,7.4,8,1,-5.8,8,1
1931,1,14,1.5,8,1,8.9,8,1,-4.4,8,1
1931,1,15,2.0,8,1,9.1,8,1,-4.0,8,1
1931,1,16,2.1,8,1,7.0,8,1,-0.6,8,1
1931,1,17,3.1,8,1,10.9,8,1,-3.4,8,1
1931,1,18,3.2,8,1,6.5,8,1,0.8,8,1
1931,1,19,3.4,8,1,9.9,8,1,-2.7,8,1
1931,1,20,2.9,8,1,10.7,8,1,-2.9,8,1
1931,1,21,1.1,8,1,5.3,8,1,-1.7,8,1
1931,1,22,2.2,8,1,7.0,8,1,-1.4,8,1
1931,1,23,5.4,8,1,11.5,8,1,1.0,8,1
1931,1,24,5.9,8,1,10.4,8,1,1.9,8,1
1931,1,25,2.6,8,1,3.8,8,1,1.0,8,1
1931,1,26,4.3,8,1,7.6,8,1,1.0,8,1
1931,1,27,2.1,8,1,4.8,8,1,-0.6,8,1
1931,1,28,1.8,8,1,7.0,8,1,-4.6,8,1
1931,1,29,3.2,8,1,9.5,8,1,-1.9,8,1
1931,1,30,5.9,8,1,13.3,8,1,0.1,8,1
1931,1,31,4.9,8,1,8.1,8,1,2.2,8,1
1932,1,1,2.7,8,1,6.0,8,1,-1.0,8,1
1932,1,2,5.6,8,1,12.9,8,1,1.6,8,1
1932,1,3,6.5,8,1,12.1,8,1,1.0,8,1
1932,1,4,6.8,8,1,13.9,8,1,0.9,8,1
1932,1,5,7.3,8,1,16.3,8,1,-1.1,8,1
1932,1,6,7.2,8,1,12.6,8,1,3.5,8,1
1932,1,7,7.5,8,1,13.1,8,1,1.5,8,1
1932,1,8,9.6,8,1,17.8,8,1,5.9,8,1
1932,1,9,5.6,8,1,10.4,8,1,2.1,8,1
1932,1,10,4.6,8,1,11.2,8,1,1.0,8,1
1932,1,11,2.8,8,1,8.1,8,1,-1.5,8,1
1932,1,12,8.0,8,1,15.9,8,1,-1.7,8,1
1932,1,13,13.2,8,1,19.0,8,1,7.6,8,1
1932,1,14,6.6,8,1,11.5,8,1,2.2,8,1
1932,1,15,5.6,8,1,11.2,8,1,-0.4,8,1
1932,1,16,4.4,8,1,8.5,8,1,0.3,8,1
1932,1,17,3.7,8,1,7.7,8,1,1.1,8,1
1932,1,18,1.9,8,1,6.4,8,1,-2.0,8,1
1932,1,19,3.7,8,1,10.0,8,1,-2.4,8,1
1932,1,20,2.2,8,1,5.5,8,1,-1.2,8,1
1932,1,21,3.5,8,1,9.9,8,1,-3.4,8,1
1932,1,22,7.4,8,1,14.5,8,1,0.0,8,1
1932,1,23,6.6,8,1,8.9,8,1,5.5,8,1
1932,1,24,7.1,8,1,12.4,8,1,1.5,8,1
1932,1,25,7.6,8,1,12.4,8,1,2.0,8,1
1932,1,26,7.6,8,1,12.1,8,1,3.5,8,1
1932,1,27,6.8,8,1,13.5,8,1,1.8,8,1
1932,1,28,6.1,8,1,11.9,8,1,0.4,8,1
1932,1,29,4.9,8,1,10.9,8,1,1.7,8,1
1932,1,30,5.4,8,1,12.3,8,1,-1.1,8,1
1932,1,31,4.9,8,1,8.4,8,1,2.7,8,1
1933,1,1,5.0,8,1,11.9,8,1,0.3,8,1
1933,1,2,4.5,8,1,7.8,8,1,1.7,8,1
1933,1,3,4.2,8,1,10.7,8,1,-1.5,8,1
1933,1,4,2.6,8,1,6.5,8,1,-2.1,8,1
1933,1,5,5.0,8,1,8.6,8,1,1.0,8,1
1933,1,6,3.5,8,1,5.3,8,1,0.8,8,1
1933,1,7,6.8,8,1,11.6,8,1,3.9,8,1
1933,1,8,7.3,8,1,15.3,8,1,0.6,8,1
1933,1,9,5.8,8,1,10.3,8,1,1.5,8,1
1933,1,10,4.8,8,1,8.7,8,1,1.3,8,1
1933,1,11,4.5,8,1,8.2,8,1,1.3,8,1
1933,1,12,8.1,8,1,12.1,8,1,3.6,8,1
1933,1,13,2.3,8,1,3.8,8,1,0.3,8,1
1933,1,14,1.9,8,1,7.9,8,1,-1.9,8,1
1933,1,15,2.0,8,1,7.0,8,1,-0.9,8,1
1933,1,16,1.7,8,1,6.5,8,1,-2.9,8,1
1933,1,17,-0.2,8,1,1.0,8,1,-2.4,8,1
1933,1,18,4.8,8,1,9.9,8,1,0.3,8,1
1933,1,19,3.3,8,1,5.2,8,1,2.2,8,1
1933,1,20,3.5,8,1,7.9,8,1,1.1,8,1
1933,1,21,2.1,8,1,4.1,8,1,0.1,8,1
1933,1,22,0.8,8,1,1.8,8,1,-0.3,8,1
1933,1,23,2.7,8,1,6.6,8,1,-1.7,8,1
1933,1,24,3.3,8,1,7.7,8,1,-1.7,8,1
1933,1,25,2.1,8,1,4.8,8,1,0.6,8,1
1933,1,26,1.5,8,1,7.0,8,1,-2.5,8,1
1933,1,27,0.6,8,1,6.4,8,1,-3.2,8,1
1933,1,28,0.5,8,1,6.3,8,1,-5.4,8,1
1933,1,29,0.5,8,1,7.2,8,1,-4.1,8,1
1933,1,30,1.2,8,1,8.4,8,1,-4.6,8,1
1933,1,31,2.0,8,1,8.0,8,1,-3.5,8,1
1934,1,1,3.6,8,1,10.2,8,1,-1.9,8,1
1934,1,2,1.3,8,1,8.2,8,1,-3.7,8,1
1934,1,3,2.6,8,1,10.4,8,1,-3.9,8,1
1934,1,4,1.6,8,1,9.3,8,1,-3.3,8,1
1934,1,5,0.7,8,1,8.1,8,1,-5.6,8,1
1934,1,6,2.4,8,1,9.5,8,1,-3.7,8,1
1934,1,7,1.8,8,1,7.9,8,1,-3.2,8,1
1934,1,8,2.2,8,1,5.5,8,1,-1.1,8,1
1934,1,9,3.8,8,1,9.1,8,1,-0.2,8,1
1934,1,10,3.5,8,1,7.0,8,1,0.5,8,1
1934,1,11,3.2,8,1,8.2,8,1,-1.1,8,1
1934,1,12,0.7,8,1,6.9,8,1,-4.3,8,1
1934,1,13,1.4,8,1,9.2,8,1,-5.2,8,1
1934,1,14,3.7,8,1,9.9,8,1,-2.6,8,1
1934,1,15,4.9,8,1,9.9,8,1,0.3,8,1
1934,1,16,2.2,8,1,5.5,8,1,0.0,8,1
1934,1,17,3.5,8,1,8.6,8,1,-1.3,8,1
1934,1,18,2.3,8,1,8.3,8,1,-3.2,8,1
1934,1,19,-0.1,8,1,1.1,8,1,-2.2,8,1
1934,1,20,3.9,8,1,11.5,8,1,-1.0,8,1
1934,1,21,2.9,8,1,8.1,8,1,-1.6,8,1
1934,1,22,2.3,8,1,8.1,8,1,-3.1,8,1
1934,1,23,2.2,8,1,7.2,8,1,-1.1,8,1
1934,1,24,2.4,8,1,8.9,8,1,-3.9,8,1
1934,1,25,2.1,8,1,9.3,8,1,-4.1,8,1
1934,1,26,2.4,8,1,8.5,8,1,-1.6,8,1
1934,1,27,1.4,8,1,7.0,8,1,-3.6,8,1
1934,1,28,1.4,8,1,7.3,8,1,-4.0,8,1
1934,1,29,3.3,8,1,9.3,8,1,-1.5,8,1
1934,1,30,3.6,8,1,8.7,8,1,-2.1,8,1
1934,1,31,3.4,8,1,9.4,8,1,-1.9,8,1
1935,1,1,6.5,8,1,14.2,8,1,2.0,8,1
1935,1,2,4.6,8,1,10.4,8,1,-0.7,8,1
1935,1,3,5.4,8,1,8.9,8,1,2.1,8,1
1935,1,4,6.2,8,1,12.9,8,1,2.4,8,1
1935,1,5,3.9,8,1,6.3,8,1,1.7,8,1
1935,1,6,1.5,8,1,5.5,8,1,-1.6,8,1
1935,1,7,1.1,8,1,7.6,8,1,-3.3,8,1
1935,1,8,3.0,8,1,11.4,8,1,-1.3,8,1
1935,1,9,5.7,8,1,13.4,8,1,-2.5,8,1
1935,1,10,4.1,8,1,5.6,8,1,2.3,8,1
1935,1,11,6.0,8,1,15.1,8,1,-0.9,8,1
1935,1,12,5.7,8,1,13.6,8,1,-0.2,8,1
1935,1,13,3.6,8,1,7.6,8,1,-0.1,8,1
1935,1,14,1.8,8,1,4.7,8,1,-2.6,8,1
1935,1,15,3.9,8,1,5.9,8,1,2.3,8,1
1935,1,16,3.6,8,1,5.3,8,1,0.6,8,1
1935,1,17,2.5,8,1,9.1,8,1,-2.8,8,1
1935,1,18,1.9,8,1,7.4,8,1,-2.6,8,1
1935,1,19,0.2,8,1,5.5,8,1,-4.3,8,1
1935,1,20,3.8,8,1,9.7,8,1,-0.6,8,1
1935,1,21,3.9,8,1,8.6,8,1,-1.6,8,1
1935,1,22,3.4,8,1,8.0,8,1,-1.1,8,1
1935,1,23,2.6,8,1,8.6,8,1,-2.5,8,1
1935,1,24,2.9,8,1,8.7,8,1,-2.4,8,1
1935,1,25,2.5,8,1,9.9,8,1,-4.3,8,1
1935,1,26,2.9,8,1,7.3,8,1,-2.8,8,1
1935,1,27,4.0,8,1,9.4,8,1,-0.7,8,1
1935,1,28,3.1,8,1,8.9,8,1,-0.9,8,1
1935,1,29,4.0,8,1,9.3,8,1,-3.2,8,1
1935,1,30,4.8,8,1,6.9,8,1,2.7,8,1
1935,1,31,5.5,8,1,11.4,8,1,1.3,8,1
1936,1,1,6.0,8,1,12.0,8,1,0.2,8,1
1936,1,2,5.1,8,1,6.3,8,1,3.4,8,1
1936,1,3,6.3,8,1,10.5,8,1,4.1,8,1
1936,1,4,4.1,8,1,10.7,8,1,-0.6,8,1
1936,1,5,3.0,8,1,9.7,8,1,-1.4,8,1
1936,1,6,0.3,8,1,5.7,8,1,-3.6,8,1
1936,1,7,1.5,8,1,7.2,8,1,-4.7,8,1
1936,1,8,2.9,8,1,7.0,8,1,-0.4,8,1
1936,1,9,2.2,8,1,8.1,8,1,-3.6,8,1
1936,1,10,2.0,8,1,8.3,8,1,-2.2,8,1
1936,1,11,2.2,8,1,7.1,8,1,-3.6,8,1
1936,1,12,1.8,8,1,3.5,8,1,0.0,8,1
1936,1,13,3.9,8,1,10.9,8,1,-2.3,8,1
1936,1,14,3.9,8,1,9.8,8,1,-1.4,8,1
1936,1,15,2.3,8,1,6.6,8,1,-2.4,8,1
1936,1,16,1.5,8,1,6.3,8,1,-3.4,8,1
1936,1,17,-0.6,8,1,4.7,8,1,-4.2,8,1
1936,1,18,0.4,8,1,8.0,8,1,-5.1,8,1
1936,1,19,0.2,8,1,7.8,8,1,-5.8,8,1
1936,1,20,0.4,8,1,6.9,8,1,-5.3,8,1
1936,1,21,-0.3,8,1,7.5,8,1,-6.6,8,1
1936,1,22,0.1,8,1,7.5,8,1,-6.7,8,1
1936,1,23,1.6,8,1,8.5,8,1,-4.7,8,1
1936,1,24,0.1,8,1,3.7,8,1,-3.6,8,1
1936,1,25,-0.9,8,1,2.8,8,1,-3.4,8,1
1936,1,26,5.3,8,1,11.4,8,1,0.7,8,1
1936,1,27,1.7,8,1,7.1,8,1,-3.0,8,1
1936,1,28,1.5,8,1,6.5,8,1,-3.1,8,1
1936,1,29,3.8,8,1,10.6,8,1,-3.0,8,1
1936,1,30,1.2,8,1,7.0,8,1,-4.0,8,1
1936,1,31,-1.6,8,1,4.2,8,1,-7.1,8,1
1937,1,1,7.0,8,1,12.4,8,1,2.4,8,1
1937,1,2,6.3,8,1,9.5,8,1,4.3,8,1
1937,1,3,4.1,8,1,6.9,8,1,2.2,8,1
1937,1,4,6.0,8,1,13.8,8,1,0.0,8,1
1937,1,5,7.4,8,1,16.6,8,1,-0.6,8,1
1937,1,6,15.1,8,1,20.9,8,1,5.4,8,1
1937,1,7,6.1,8,1,9.7,8,1,3.1,8,1
1937,1,8,5.0,8,1,10.5,8,1,0.0,8,1
1937,1,9,4.0,8,1,7.8,8,1,1.3,8,1
1937,1,10,3.8,8,1,7.8,8,1,0.8,8,1
1937,1,11,2.2,8,1,7.5,8,1,-1.7,8,1
1937,1,12,1.8,8,1,7.3,8,1,-2.1,8,1
1937,1,13,2.6,8,1,7.1,8,1,-0.8,8,1
1937,1,14,3.3,8,1,8.0,8,1,-0.4,8,1
1937,1,15,2.5,8,1,8.5,8,1,-1.6,8,1
1937,1,16,4.6,8,1,9.6,8,1,-2.0,8,1
1937,1,17,5.5,8,1,12.5,8,1,1.8,8,1
1937,1,18,6.3,8,1,11.5,8,1,0.4,8,1
1937,1,19,6.7,8,1,9.2,8,1,3.6,8,1
1937,1,20,2.4,8,1,6.5,8,1,0.4,8,1
1937,1,21,2.1,8,1,3.8,8,1,-0.2,8,1
1937,1,22,4.3,8,1,6.6,8,1,1.8,8,1
1937,1,23,3.8,8,1,9.5,8,1,0.0,8,1
1937,1,24,4.1,8,1,8.7,8,1,-0.2,8,1
1937,1,25,3.8,8,1,9.8,8,1,-2.4,8,1
1937,1,26,3.3,8,1,5.8,8,1,-1.0,8,1
1937,1,27,2.6,8,1,8.5,8,1,-3.2,8,1
1937,1,28,1.9,8,1,6.3,8,1,-3.1,8,1
1937,1,29,3.1,8,1,5.6,8,1,0.9,8,1
1937,1,30,4.2,8,1,6.7,8,1,-0.2,8,1
