ダウンロードした時刻：2023/11/04 23:37:39

,,,東京,東京,東京,東京,東京,東京,東京,東京,東京
1926,6,28,23.0,8,1,27.9,8,1,19.4,8,1
1926,6,29,22.0,8,1,27.3,8,1,18.2,8,1
1926,6,30,20.0,8,1,20.6,8,1,19.0,8,1
1927,6,1,19.8,8,1,23.6,8,1,16.3,8,1
1927,6,2,18.7,8,1,23.6,8,1,14.5,8,1
1927,6,3,17.2,8,1,20.4,8,1,13.4,8,1
1927,6,4,14.2,8,1,15.4,8,1,12.4,8,1
1927,6,5,14.7,8,1,16.4,8,1,12.4,8,1
1927,6,6,18.3,8,1,22.4,8,1,14.2,8,1
1927,6,7,19.1,8,1,24.2,8,1,15.1,8,1
1927,6,8,20.7,8,1,24.7,8,1,16.9,8,1
1927,6,9,20.9,8,1,25.1,8,1,18.1,8,1
1927,6,10,21.1,8,1,26.3,8,1,15.0,8,1
1927,6,11,21.7,8,1,27.2,8,1,16.1,8,1
1927,6,12,21.8,8,1,25.4,8,1,18.3,8,1
1927,6,13,21.4,8,1,26.5,8,1,16.4,8,1
1927,6,14,23.1,8,1,29.5,8,1,17.4,8,1
1927,6,15,22.9,8,1,27.9,8,1,17.8,8,1
1927,6,16,21.9,8,1,26.9,8,1,18.9,8,1
1927,6,17,21.9,8,1,26.1,8,1,17.8,8,1
1927,6,18,20.0,8,1,24.4,8,1,15.2,8,1
1927,6,19,20.6,8,1,24.1,8,1,17.2,8,1
1927,6,20,20.6,8,1,26.8,8,1,14.7,8,1
1927,6,21,21.6,8,1,27.9,8,1,16.7,8,1
1927,6,22,19.9,8,1,24.9,8,1,16.0,8,1
1927,6,23,20.1,8,1,27.1,8,1,12.3,8,1
1927,6,24,19.0,8,1,24.4,8,1,15.6,8,1
1927,6,25,19.2,8,1,25.3,8,1,14.8,8,1
1927,6,26,21.7,8,1,25.8,8,1,17.1,8,1
1927,6,27,20.8,8,1,23.7,8,1,18.4,8,1
1927,6,28,22.3,8,1,27.1,8,1,17.1,8,1
1927,6,29,24.3,8,1,30.2,8,1,20.4,8,1
1927,6,30,24.2,8,1,29.8,8,1,19.9,8,1
1928,6,1,21.9,8,1,24.7,8,1,19.9,8,1
1928,6,2,17.2,8,1,19.9,8,1,15.4,8,1
1928,6,3,18.7,8,1,23.5,8,1,14.8,8,1
1928,6,4,17.5,8,1,20.5,8,1,13.6,8,1
1928,6,5,19.7,8,1,23.5,8,1,15.5,8,1
1928,6,6,20.4,8,1,24.5,8,1,15.7,8,1
1928,6,7,20.3,8,1,23.6,8,1,17.3,8,1
1928,6,8,21.3,8,1,26.6,8,1,15.0,8,1
1928,6,9,21.0,8,1,24.1,8,1,17.1,8,1
1928,6,10,21.4,8,1,26.1,8,1,16.1,8,1
1928,6,11,21.9,8,1,26.5,8,1,17.2,8,1
1928,6,12,21.7,8,1,26.5,8,1,17.0,8,1
1928,6,13,21.4,8,1,24.5,8,1,17.2,8,1
1928,6,14,22.2,8,1,25.4,8,1,19.9,8,1
1928,6,15,17.9,8,1,20.9,8,1,15.1,8,1
1928,6,16,18.2,8,1,20.4,8,1,15.8,8,1
1928,6,17,18.6,8,1,22.1,8,1,16.1,8,1
1928,6,18,19.2,8,1,22.7,8,1,15.2,8,1
1928,6,19,21.0,8,1,25.4,8,1,16.4,8,1
1928,6,20,21.1,8,1,22.4,8,1,19.0,8,1
1928,6,21,21.4,8,1,24.5,8,1,18.1,8,1
1928,6,22,20.4,8,1,21.8,8,1,18.7,8,1
1928,6,23,21.8,8,1,24.8,8,1,17.2,8,1
1928,6,24,22.4,8,1,25.0,8,1,19.1,8,1
1928,6,25,23.4,8,1,29.0,8,1,20.3,8,1
1928,6,26,20.3,8,1,22.8,8,1,17.6,8,1
1928,6,27,19.1,8,1,21.5,8,1,17.1,8,1
1928,6,28,19.4,8,1,21.5,8,1,16.7,8,1
1928,6,29,19.1,8,1,20.3,8,1,18.0,8,1
1928,6,30,18.0,8,1,19.1,8,1,17.2,8,1
1929,6,1,17.9,8,1,20.6,8,1,14.6,8,1
1929,6,2,21.1,8,1,26.9,8,1,13.6,8,1
1929,6,3,22.0,8,1,27.3,8,1,15.3,8,1
1929,6,4,22.4,8,1,29.1,8,1,16.9,8,1
1929,6,5,21.4,8,1,25.7,8,1,16.1,8,1
1929,6,6,21.3,8,1,25.6,8,1,17.2,8,1
1929,6,7,16.0,8,1,21.1,8,1,13.3,8,1
1929,6,8,16.8,8,1,20.8,8,1,13.0,8,1
1929,6,9,20.4,8,1,25.5,8,1,14.2,8,1
1929,6,10,21.3,8,1,26.5,8,1,16.3,8,1
1929,6,11,21.6,8,1,25.6,8,1,16.7,8,1
1929,6,12,18.0,8,1,22.1,8,1,14.7,8,1
1929,6,13,17.1,8,1,21.1,8,1,13.9,8,1
1929,6,14,19.1,8,1,21.2,8,1,15.7,8,1
1929,6,15,21.0,8,1,24.3,8,1,18.3,8,1
1929,6,16,20.8,8,1,24.7,8,1,17.3,8,1
1929,6,17,21.9,8,1,26.8,8,1,14.2,8,1
1929,6,18,18.7,8,1,21.7,8,1,16.3,8,1
1929,6,19,22.4,8,1,30.0,8,1,15.5,8,1
1929,6,20,20.2,8,1,23.4,8,1,15.4,8,1
1929,6,21,18.6,8,1,21.3,8,1,16.7,8,1
1929,6,22,21.4,8,1,26.0,8,1,15.2,8,1
1929,6,23,20.6,8,1,23.7,8,1,16.3,8,1
1929,6,24,18.0,8,1,19.9,8,1,15.7,8,1
1929,6,25,21.6,8,1,26.5,8,1,17.2,8,1
1929,6,26,23.1,8,1,27.5,8,1,18.3,8,1
1929,6,27,23.2,8,1,27.0,8,1,20.5,8,1
1929,6,28,23.3,8,1,25.8,8,1,21.2,8,1
1929,6,29,23.4,8,1,26.8,8,1,20.9,8,1
1929,6,30,23.6,8,1,26.9,8,1,21.0,8,1
1930,6,1,21.8,8,1,25.8,8,1,16.7,8,1
1930,6,2,21.1,8,1,24.5,8,1,18.0,8,1
1930,6,3,22.7,8,1,26.7,8,1,19.4,8,1
1930,6,4,20.0,8,1,24.5,8,1,15.6,8,1
1930,6,5,16.1,8,1,17.6,8,1,14.4,8,1
1930,6,6,20.1,8,1,24.8,8,1,14.2,8,1
1930,6,7,21.0,8,1,25.0,8,1,15.2,8,1
1930,6,8,21.5,8,1,25.6,8,1,17.6,8,1
1930,6,9,20.8,8,1,24.4,8,1,18.7,8,1
1930,6,10,20.6,8,1,24.6,8,1,16.7,8,1
1930,6,11,21.1,8,1,25.9,8,1,17.2,8,1
1930,6,12,22.2,8,1,26.7,8,1,16.6,8,1
1930,6,13,23.1,8,1,27.1,8,1,19.2,8,1
1930,6,14,23.1,8,1,26.4,8,1,20.3,8,1
1930,6,15,21.9,8,1,25.3,8,1,18.0,8,1
1930,6,16,17.6,8,1,18.9,8,1,16.5,8,1
1930,6,17,19.9,8,1,24.6,8,1,15.9,8,1
1930,6,18,22.2,8,1,26.9,8,1,15.0,8,1
1930,6,19,21.7,8,1,24.7,8,1,18.4,8,1
1930,6,20,22.7,8,1,27.4,8,1,17.0,8,1
1930,6,21,23.7,8,1,28.5,8,1,19.4,8,1
1930,6,22,21.8,8,1,27.1,8,1,18.5,8,1
1930,6,23,19.4,8,1,20.8,8,1,17.6,8,1
1930,6,24,20.7,8,1,24.0,8,1,17.1,8,1
1930,6,25,23.7,8,1,26.3,8,1,20.5,8,1
1930,6,26,24.5,8,1,28.6,8,1,21.3,8,1
1930,6,27,21.6,8,1,22.8,8,1,19.7,8,1
1930,6,28,23.4,8,1,27.4,8,1,19.6,8,1
1930,6,29,20.2,8,1,21.2,8,1,19.3,8,1
1930,6,30,23.2,8,1,27.4,8,1,17.2,8,1
1931,6,1,20.0,8,1,24.0,8,1,16.6,8,1
1931,6,2,20.3,8,1,24.4,8,1,16.2,8,1
1931,6,3,19.5,8,1,24.4,8,1,15.0,8,1
1931,6,4,19.8,8,1,23.5,8,1,16.0,8,1
1931,6,5,20.5,8,1,24.7,8,1,15.5,8,1
1931,6,6,21.7,8,1,27.4,8,1,16.4,8,1
1931,6,7,21.6,8,1,25.5,8,1,17.7,8,1
1931,6,8,18.0,8,1,20.8,8,1,16.0,8,1
1931,6,9,18.6,8,1,23.2,8,1,14.8,8,1
1931,6,10,18.6,8,1,24.3,8,1,13.4,8,1
1931,6,11,20.4,8,1,25.0,8,1,15.8,8,1
1931,6,12,18.1,8,1,20.1,8,1,16.8,8,1
1931,6,13,22.1,8,1,26.6,8,1,15.5,8,1
1931,6,14,21.7,8,1,26.1,8,1,16.8,8,1
1931,6,15,21.6,8,1,25.7,8,1,17.5,8,1
1931,6,16,16.5,8,1,18.3,8,1,15.0,8,1
1931,6,17,17.1,8,1,21.3,8,1,14.2,8,1
1931,6,18,16.8,8,1,19.0,8,1,14.5,8,1
1931,6,19,17.8,8,1,22.1,8,1,14.0,8,1
1931,6,20,19.8,8,1,24.9,8,1,15.1,8,1
1931,6,21,21.3,8,1,25.3,8,1,17.7,8,1
1931,6,22,21.1,8,1,25.4,8,1,18.2,8,1
1931,6,23,21.2,8,1,25.9,8,1,16.8,8,1
1931,6,24,21.4,8,1,24.7,8,1,19.1,8,1
1931,6,25,20.3,8,1,22.3,8,1,19.2,8,1
1931,6,26,21.4,8,1,23.9,8,1,18.7,8,1
1931,6,27,22.4,8,1,26.5,8,1,18.2,8,1
1931,6,28,23.5,8,1,27.1,8,1,21.3,8,1
1931,6,29,24.5,8,1,29.9,8,1,20.9,8,1
1931,6,30,23.8,8,1,28.1,8,1,19.5,8,1
1932,6,1,16.9,8,1,18.9,8,1,15.6,8,1
1932,6,2,20.3,8,1,24.3,8,1,14.2,8,1
1932,6,3,21.1,8,1,24.7,8,1,19.1,8,1
1932,6,4,20.5,8,1,21.2,8,1,19.0,8,1
1932,6,5,19.6,8,1,22.4,8,1,17.0,8,1
1932,6,6,17.5,8,1,19.5,8,1,15.5,8,1
1932,6,7,15.9,8,1,17.1,8,1,14.9,8,1
1932,6,8,18.3,8,1,22.2,8,1,14.4,8,1
1932,6,9,18.6,8,1,23.1,8,1,14.9,8,1
1932,6,10,18.3,8,1,22.5,8,1,15.1,8,1
1932,6,11,18.8,8,1,22.2,8,1,14.2,8,1
1932,6,12,19.4,8,1,24.4,8,1,14.7,8,1
1932,6,13,21.1,8,1,25.2,8,1,16.4,8,1
1932,6,14,20.3,8,1,22.4,8,1,18.5,8,1
1932,6,15,21.4,8,1,26.4,8,1,16.9,8,1
1932,6,16,19.5,8,1,21.7,8,1,18.3,8,1
1932,6,17,19.4,8,1,23.2,8,1,16.3,8,1
1932,6,18,18.2,8,1,22.4,8,1,15.5,8,1
1932,6,19,19.5,8,1,24.4,8,1,15.1,8,1
1932,6,20,20.6,8,1,25.5,8,1,13.7,8,1
1932,6,21,20.2,8,1,23.9,8,1,17.8,8,1
1932,6,22,20.1,8,1,23.6,8,1,17.6,8,1
1932,6,23,20.8,8,1,23.5,8,1,17.7,8,1
1932,6,24,21.4,8,1,25.4,8,1,17.2,8,1
1932,6,25,23.1,8,1,26.6,8,1,19.4,8,1
1932,6,26,22.1,8,1,25.7,8,1,18.4,8,1
1932,6,27,22.1,8,1,25.9,8,1,17.2,8,1
1932,6,28,20.6,8,1,25.4,8,1,17.6,8,1
1932,6,29,19.3,8,1,22.8,8,1,16.5,8,1
1932,6,30,20.5,8,1,25.3,8,1,14.3,8,1
1933,6,1,19.5,8,1,24.5,8,1,13.1,8,1
1933,6,2,19.7,8,1,22.1,8,1,17.2,8,1
1933,6,3,21.6,8,1,27.8,8,1,16.1,8,1
1933,6,4,21.0,8,1,25.8,8,1,15.7,8,1
1933,6,5,21.5,8,1,26.7,8,1,16.2,8,1
1933,6,6,21.5,8,1,26.3,8,1,14.6,8,1
1933,6,7,20.8,8,1,22.4,8,1,19.0,8,1
1933,6,8,20.9,8,1,24.4,8,1,18.8,8,1
1933,6,9,21.1,8,1,26.1,8,1,16.2,8,1
1933,6,10,21.4,8,1,27.9,8,1,14.5,8,1
1933,6,11,20.8,8,1,26.0,8,1,14.8,8,1
1933,6,12,21.5,8,1,25.9,8,1,14.3,8,1
1933,6,13,21.3,8,1,25.6,8,1,17.6,8,1
1933,6,14,21.2,8,1,25.7,8,1,17.0,8,1
1933,6,15,20.0,8,1,24.0,8,1,17.0,8,1
1933,6,16,18.0,8,1,21.8,8,1,15.4,8,1
1933,6,17,21.9,8,1,26.5,8,1,18.0,8,1
1933,6,18,21.3,8,1,25.5,8,1,18.2,8,1
1933,6,19,22.7,8,1,27.0,8,1,19.3,8,1
1933,6,20,23.6,8,1,28.1,8,1,20.4,8,1
1933,6,21,19.4,8,1,21.5,8,1,18.0,8,1
1933,6,22,21.3,8,1,25.2,8,1,18.2,8,1
1933,6,23,21.2,8,1,23.9,8,1,19.7,8,1
1933,6,24,23.7,8,1,27.8,8,1,20.5,8,1
1933,6,25,24.4,8,1,28.1,8,1,21.3,8,1
1933,6,26,25.5,8,1,28.9,8,1,22.1,8,1
1933,6,27,27.4,8,1,33.6,8,1,24.2,8,1
1933,6,28,23.1,8,1,26.4,8,1,20.5,8,1
1933,6,29,22.9,8,1,25.9,8,1,20.3,8,1
1933,6,30,25.5,8,1,28.8,8,1,22.8,8,1
1934,6,1,18.9,8,1,24.7,8,1,15.6,8,1
1934,6,2,19.9,8,1,23.6,8,1,13.6,8,1
1934,6,3,18.4,8,1,21.0,8,1,16.6,8,1
1934,6,4,21.0,8,1,26.0,8,1,17.7,8,1
1934,6,5,21.0,8,1,24.9,8,1,17.3,8,1
1934,6,6,21.8,8,1,27.9,8,1,16.7,8,1
1934,6,7,21.3,8,1,26.7,8,1,15.0,8,1
1934,6,8,21.6,8,1,27.2,8,1,15.3,8,1
1934,6,9,22.2,8,1,27.7,8,1,16.9,8,1
1934,6,10,21.7,8,1,26.3,8,1,17.0,8,1
1934,6,11,20.7,8,1,25.8,8,1,17.4,8,1
1934,6,12,21.5,8,1,26.4,8,1,17.2,8,1
1934,6,13,21.2,8,1,25.2,8,1,18.6,8,1
1934,6,14,22.8,8,1,27.1,8,1,18.4,8,1
1934,6,15,23.1,8,1,26.9,8,1,19.0,8,1
1934,6,16,18.3,8,1,21.8,8,1,15.7,8,1
1934,6,17,20.6,8,1,24.9,8,1,15.1,8,1
1934,6,18,21.6,8,1,25.5,8,1,16.0,8,1
1934,6,19,22.0,8,1,26.2,8,1,17.6,8,1
1934,6,20,22.2,8,1,24.7,8,1,19.6,8,1
1934,6,21,24.8,8,1,29.1,8,1,21.0,8,1
1934,6,22,21.1,8,1,25.4,8,1,18.2,8,1
1934,6,23,21.5,8,1,26.3,8,1,16.4,8,1
1934,6,24,21.3,8,1,24.2,8,1,17.8,8,1
1934,6,25,21.2,8,1,22.7,8,1,19.0,8,1
1934,6,26,24.6,8,1,28.6,8,1,20.1,8,1
1934,6,27,25.8,8,1,29.9,8,1,20.6,8,1
1934,6,28,26.9,8,1,32.1,8,1,22.5,8,1
1934,6,29,25.4,8,1,29.4,8,1,21.6,8,1
1934,6,30,25.5,8,1,30.6,8,1,22.3,8,1
1935,6,1,19.7,8,1,25.7,8,1,11.3,8,1
1935,6,2,18.9,8,1,24.1,8,1,15.2,8,1
1935,6,3,18.1,8,1,22.4,8,1,14.3,8,1
1935,6,4,17.9,8,1,20.0,8,1,17.1,8,1
1935,6,5,21.4,8,1,28.7,8,1,15.1,8,1
1935,6,6,21.3,8,1,25.9,8,1,17.7,8,1
1935,6,7,19.3,8,1,21.3,8,1,16.9,8,1
1935,6,8,21.8,8,1,26.1,8,1,17.1,8,1
1935,6,9,22.8,8,1,28.2,8,1,17.1,8,1
1935,6,10,22.1,8,1,26.1,8,1,18.0,8,1
1935,6,11,20.8,8,1,26.5,8,1,15.8,8,1
1935,6,12,20.1,8,1,26.5,8,1,13.9,8,1
1935,6,13,21.1,8,1,28.6,8,1,15.3,8,1
1935,6,14,20.4,8,1,24.5,8,1,15.9,8,1
1935,6,15,21.6,8,1,25.9,8,1,16.7,8,1
1935,6,16,21.9,8,1,26.1,8,1,17.8,8,1
1935,6,17,22.9,8,1,26.9,8,1,19.5,8,1
1935,6,18,25.6,8,1,30.7,8,1,22.2,8,1
1935,6,19,24.2,8,1,28.2,8,1,20.7,8,1
1935,6,20,22.7,8,1,26.5,8,1,19.4,8,1
1935,6,21,21.5,8,1,23.6,8,1,19.6,8,1
1935,6,22,21.9,8,1,26.7,8,1,18.7,8,1
1935,6,23,20.4,8,1,23.2,8,1,17.9,8,1
1935,6,24,18.1,8,1,19.4,8,1,17.4,8,1
1935,6,25,19.9,8,1,23.6,8,1,17.1,8,1
1935,6,26,21.3,8,1,25.6,8,1,16.4,8,1
1935,6,27,22.5,8,1,25.5,8,1,20.0,8,1
1935,6,28,24.1,8,1,27.6,8,1,21.6,8,1
1935,6,29,26.2,8,1,29.3,8,1,23.8,8,1
1935,6,30,25.7,8,1,29.6,8,1,23.7,8,1
1936,6,1,18.4,8,1,24.0,8,1,10.3,8,1
1936,6,2,20.7,8,1,24.9,8,1,16.7,8,1
1936,6,3,19.6,8,1,24.4,8,1,16.0,8,1
1936,6,4,18.4,8,1,21.1,8,1,15.9,8,1
1936,6,5,20.9,8,1,25.0,8,1,17.3,8,1
1936,6,6,19.5,8,1,24.4,8,1,16.0,8,1
1936,6,7,19.9,8,1,25.9,8,1,14.5,8,1
1936,6,8,17.8,8,1,22.4,8,1,13.4,8,1
1936,6,9,17.1,8,1,19.1,8,1,14.9,8,1
1936,6,10,19.1,8,1,24.1,8,1,15.3,8,1
1936,6,11,20.4,8,1,25.1,8,1,14.9,8,1
1936,6,12,21.6,8,1,25.4,8,1,16.9,8,1
1936,6,13,21.6,8,1,24.9,8,1,16.3,8,1
1936,6,14,21.8,8,1,24.6,8,1,19.6,8,1
1936,6,15,21.8,8,1,24.8,8,1,17.9,8,1
1936,6,16,22.4,8,1,25.6,8,1,18.8,8,1
1936,6,17,22.4,8,1,25.4,8,1,18.4,8,1
1936,6,18,22.6,8,1,25.9,8,1,19.6,8,1
1936,6,19,21.4,8,1,23.0,8,1,20.6,8,1
1936,6,20,23.7,8,1,27.4,8,1,20.1,8,1
1936,6,21,23.8,8,1,26.6,8,1,22.0,8,1
1936,6,22,26.3,8,1,31.8,8,1,22.0,8,1
1936,6,23,25.5,8,1,31.4,8,1,18.8,8,1
1936,6,24,20.5,8,1,22.8,8,1,18.2,8,1
1936,6,25,24.3,8,1,30.0,8,1,20.5,8,1
1936,6,26,25.7,8,1,29.2,8,1,22.6,8,1
1936,6,27,23.6,8,1,25.8,8,1,22.0,8,1
1936,6,28,22.1,8,1,23.7,8,1,20.1,8,1
1936,6,29,21.3,8,1,23.8,8,1,18.5,8,1
1936,6,30,18.3,8,1,19.9,8,1,17.0,8,1
1937,6,1,16.9,8,1,21.0,8,1,14.1,8,1
1937,6,2,20.4,8,1,26.9,8,1,13.0,8,1
1937,6,3,20.5,8,1,25.3,8,1,15.4,8,1
1937,6,4,21.8,8,1,26.4,8,1,17.7,8,1
1937,6,5,21.1,8,1,25.1,8,1,18.6,8,1
1937,6,6,19.4,8,1,21.3,8,1,17.3,8,1
1937,6,7,18.7,8,1,22.0,8,1,15.3,8,1
1937,6,8,18.7,8,1,20.4,8,1,17.3,8,1
1937,6,9,18.0,8,1,19.5,8,1,15.0,8,1
1937,6,10,18.8,8,1,23.5,8,1,12.2,8,1
1937,6,11,20.0,8,1,25.7,8,1,13.7,8,1
1937,6,12,15.4,8,1,17.9,8,1,13.3,8,1
1937,6,13,16.1,8,1,20.3,8,1,13.3,8,1
1937,6,14,16.9,8,1,21.1,8,1,13.3,8,1
1937,6,15,18.1,8,1,21.6,8,1,14.9,8,1
1937,6,16,18.7,8,1,21.3,8,1,15.7,8,1
1937,6,17,18.0,8,1,21.1,8,1,16.3,8,1
1937,6,18,17.9,8,1,21.1,8,1,16.3,8,1
1937,6,19,20.3,8,1,24.9,8,1,14.4,8,1
1937,6,20,20.7,8,1,25.4,8,1,15.1,8,1
1937,6,21,20.8,8,1,25.5,8,1,15.0,8,1
1937,6,22,21.3,8,1,25.6,8,1,16.6,8,1
1937,6,23,20.2,8,1,23.0,8,1,17.3,8,1
1937,6,24,21.8,8,1,26.8,8,1,15.2,8,1
1937,6,25,22.7,8,1,27.6,8,1,17.0,8,1
1937,6,26,22.3,8,1,27.1,8,1,16.9,8,1
1937,6,27,22.5,8,1,26.9,8,1,19.1,8,1
1937,6,28,22.6,8,1,24.6,8,1,19.7,8,1
1937,6,29,18.4,8,1,22.0,8,1,16.6,8,1
1937,6,30,18.8,8,1,21.0,8,1,16.4,8,1
1938,6,1,23.9,8,1,28.4,8,1,20.0,8,1
1938,6,2,25.0,8,1,31.0,8,1,20.3,8,1
1938,6,3,20.9,8,1,28.3,8,1,15.5,8,1
1938,6,4,21.4,8,1,25.5,8,1,16.9,8,1
1938,6,5,21.2,8,1,26.4,8,1,15.7,8,1
1938,6,6,23.4,8,1,27.7,8,1,19.0,8,1
1938,6,7,23.8,8,1,31.1,8,1,18.9,8,1
1938,6,8,20.1,8,1,23.4,8,1,16.7,8,1
1938,6,9,20.1,8,1,22.4,8,1,18.7,8,1
1938,6,10,21.0,8,1,24.4,8,1,18.4,8,1
1938,6,11,21.4,8,1,27.2,8,1,17.8,8,1
1938,6,12,19.9,8,1,22.5,8,1,16.9,8,1
1938,6,13,21.8,8,1,25.4,8,1,18.6,8,1
1938,6,14,21.7,8,1,24.5,8,1,18.7,8,1
1938,6,15,18.8,8,1,22.6,8,1,16.7,8,1
1938,6,16,17.4,8,1,20.7,8,1,15.0,8,1
1938,6,17,14.2,8,1,15.1,8,1,13.1,8,1
1938,6,18,17.2,8,1,21.9,8,1,13.0,8,1
1938,6,19,18.1,8,1,22.2,8,1,14.7,8,1
1938,6,20,17.8,8,1,21.0,8,1,15.6,8,1
1938,6,21,18.0,8,1,21.8,8,1,14.9,8,1
1938,6,22,20.9,8,1,25.0,8,1,17.3,8,1
1938,6,23,22.7,8,1,26.4,8,1,19.3,8,1
1938,6,24,22.8,8,1,28.3,8,1,19.1,8,1
