ダウンロードした時刻：2023/11/04 23:38:12

,,,東京,東京,東京,東京,東京,東京,東京,東京,東京
1925,12,25,4.1,8,1,10.5,8,1,-1.8,8,1
1925,12,26,3.6,8,1,10.9,8,1,-2.8,8,1
1925,12,27,6.9,8,1,12.9,8,1,-0.1,8,1
1925,12,28,9.3,8,1,12.4,8,1,6.4,8,1
1925,12,29,9.9,8,1,13.6,8,1,7.6,8,1
1925,12,30,4.8,8,1,9.2,8,1,-0.1,8,1
1925,12,31,2.8,8,1,9.4,8,1,-0.7,8,1
1926,12,1,4.4,8,1,6.6,8,1,2.2,8,1
1926,12,2,10.9,8,1,16.4,8,1,3.9,8,1
1926,12,3,7.3,8,1,13.4,8,1,1.0,8,1
1926,12,4,5.9,8,1,11.6,8,1,1.7,8,1
1926,12,5,5.3,8,1,11.0,8,1,-1.2,8,1
1926,12,6,6.9,8,1,10.4,8,1,3.6,8,1
1926,12,7,7.9,8,1,14.7,8,1,2.2,8,1
1926,12,8,8.5,8,1,16.7,8,1,-0.3,8,1
1926,12,9,2.8,8,1,8.8,8,1,-2.2,8,1
1926,12,10,6.0,8,1,13.9,8,1,-3.4,8,1
1926,12,11,5.8,8,1,11.4,8,1,0.5,8,1
1926,12,12,3.1,8,1,10.0,8,1,-3.3,8,1
1926,12,13,3.8,8,1,9.9,8,1,-2.6,8,1
1926,12,14,3.1,8,1,6.1,8,1,-0.6,8,1
1926,12,15,3.2,8,1,4.8,8,1,0.7,8,1
1926,12,16,4.3,8,1,9.1,8,1,-2.1,8,1
1926,12,17,5.1,8,1,8.8,8,1,2.2,8,1
1926,12,18,2.0,8,1,7.5,8,1,-1.6,8,1
1926,12,19,3.1,8,1,7.7,8,1,-2.2,8,1
1926,12,20,3.6,8,1,7.4,8,1,0.2,8,1
1926,12,21,2.5,8,1,4.2,8,1,0.0,8,1
1926,12,22,3.8,8,1,8.9,8,1,-1.1,8,1
1926,12,23,2.8,8,1,7.8,8,1,-1.8,8,1
1926,12,24,3.3,8,1,8.3,8,1,-1.1,8,1
1926,12,25,1.6,8,1,6.4,8,1,-2.5,8,1
1926,12,26,0.6,8,1,6.6,8,1,-5.5,8,1
1926,12,27,1.2,8,1,7.0,8,1,-4.1,8,1
1926,12,28,1.0,8,1,5.3,8,1,-2.4,8,1
1926,12,29,0.6,8,1,6.9,8,1,-4.9,8,1
1926,12,30,2.7,8,1,8.7,8,1,-0.6,8,1
1926,12,31,2.7,8,1,9.3,8,1,-2.0,8,1
1927,12,1,8.0,8,1,12.4,8,1,3.9,8,1
1927,12,2,8.2,8,1,11.6,8,1,2.8,8,1
1927,12,3,8.0,8,1,14.3,8,1,3.9,8,1
1927,12,4,5.7,8,1,7.9,8,1,0.9,8,1
1927,12,5,8.6,8,1,14.7,8,1,4.9,8,1
1927,12,6,10.6,8,1,19.5,8,1,3.1,8,1
1927,12,7,7.7,8,1,10.6,8,1,4.7,8,1
1927,12,8,4.0,8,1,5.8,8,1,0.5,8,1
1927,12,9,4.7,8,1,5.1,8,1,3.9,8,1
1927,12,10,7.1,8,1,10.4,8,1,5.0,8,1
1927,12,11,6.5,8,1,14.3,8,1,0.6,8,1
1927,12,12,8.3,8,1,12.9,8,1,3.7,8,1
1927,12,13,7.4,8,1,12.6,8,1,2.9,8,1
1927,12,14,5.6,8,1,10.6,8,1,0.7,8,1
1927,12,15,9.7,8,1,19.9,8,1,2.4,8,1
1927,12,16,7.1,8,1,9.9,8,1,3.3,8,1
1927,12,17,5.8,8,1,9.0,8,1,2.1,8,1
1927,12,18,1.5,8,1,3.1,8,1,-0.2,8,1
1927,12,19,2.3,8,1,5.9,8,1,-2.2,8,1
1927,12,20,0.7,8,1,5.6,8,1,-3.3,8,1
1927,12,21,4.5,8,1,13.7,8,1,-3.7,8,1
1927,12,22,2.9,8,1,7.9,8,1,-0.7,8,1
1927,12,23,4.8,8,1,7.4,8,1,2.9,8,1
1927,12,24,4.8,8,1,9.4,8,1,0.1,8,1
1927,12,25,2.2,8,1,8.5,8,1,-3.6,8,1
1927,12,26,6.9,8,1,17.2,8,1,-2.3,8,1
1927,12,27,4.5,8,1,10.2,8,1,-0.8,8,1
1927,12,28,5.5,8,1,13.5,8,1,-2.0,8,1
1927,12,29,4.5,8,1,10.6,8,1,-0.2,8,1
1927,12,30,1.7,8,1,8.0,8,1,-3.6,8,1
1927,12,31,1.6,8,1,8.0,8,1,-5.1,8,1
1928,12,1,10.7,8,1,15.5,8,1,6.3,8,1
1928,12,2,6.3,8,1,8.7,8,1,3.6,8,1
1928,12,3,9.1,8,1,14.4,8,1,4.8,8,1
1928,12,4,9.8,8,1,14.3,8,1,5.4,8,1
1928,12,5,7.5,8,1,12.2,8,1,3.9,8,1
1928,12,6,5.8,8,1,12.5,8,1,-0.9,8,1
1928,12,7,5.9,8,1,12.8,8,1,-0.8,8,1
1928,12,8,6.4,8,1,13.1,8,1,1.9,8,1
1928,12,9,4.8,8,1,7.0,8,1,1.6,8,1
1928,12,10,8.5,8,1,13.0,8,1,3.4,8,1
1928,12,11,6.6,8,1,8.6,8,1,4.3,8,1
1928,12,12,5.3,8,1,7.3,8,1,2.5,8,1
1928,12,13,5.9,8,1,10.4,8,1,1.4,8,1
1928,12,14,6.5,8,1,10.8,8,1,2.3,8,1
1928,12,15,3.5,8,1,4.2,8,1,2.1,8,1
1928,12,16,7.1,8,1,12.8,8,1,3.8,8,1
1928,12,17,4.5,8,1,8.9,8,1,-0.6,8,1
1928,12,18,4.3,8,1,8.9,8,1,-1.1,8,1
1928,12,19,3.0,8,1,6.2,8,1,-1.5,8,1
1928,12,20,2.1,8,1,7.7,8,1,-3.5,8,1
1928,12,21,2.4,8,1,8.2,8,1,-3.9,8,1
1928,12,22,1.7,8,1,8.5,8,1,-2.9,8,1
1928,12,23,4.1,8,1,10.8,8,1,-3.1,8,1
1928,12,24,5.2,8,1,9.6,8,1,-0.2,8,1
1928,12,25,4.7,8,1,8.9,8,1,1.6,8,1
1928,12,26,2.9,8,1,7.4,8,1,-1.2,8,1
1928,12,27,4.3,8,1,9.8,8,1,-2.0,8,1
1928,12,28,5.4,8,1,8.7,8,1,2.0,8,1
1928,12,29,5.0,8,1,11.3,8,1,1.1,8,1
1928,12,30,4.1,8,1,9.8,8,1,-1.1,8,1
1928,12,31,2.9,8,1,6.7,8,1,-2.3,8,1
1929,12,1,13.5,8,1,17.9,8,1,10.2,8,1
1929,12,2,13.2,8,1,18.8,8,1,9.6,8,1
1929,12,3,10.6,8,1,14.4,8,1,5.1,8,1
1929,12,4,9.8,8,1,14.7,8,1,6.0,8,1
1929,12,5,6.2,8,1,10.5,8,1,1.9,8,1
1929,12,6,5.1,8,1,11.0,8,1,-0.6,8,1
1929,12,7,4.9,8,1,10.9,8,1,-0.9,8,1
1929,12,8,8.2,8,1,13.4,8,1,2.0,8,1
1929,12,9,7.4,8,1,10.6,8,1,3.9,8,1
1929,12,10,6.6,8,1,10.9,8,1,2.5,8,1
1929,12,11,9.5,8,1,12.8,8,1,6.5,8,1
1929,12,12,11.9,8,1,16.1,8,1,7.5,8,1
1929,12,13,13.5,8,1,15.9,8,1,11.5,8,1
1929,12,14,14.1,8,1,18.4,8,1,10.0,8,1
1929,12,15,13.6,8,1,14.6,8,1,12.7,8,1
1929,12,16,13.4,8,1,16.3,8,1,10.5,8,1
1929,12,17,15.2,8,1,17.7,8,1,13.6,8,1
1929,12,18,15.6,8,1,21.2,8,1,11.6,8,1
1929,12,19,8.8,8,1,11.6,8,1,7.5,8,1
1929,12,20,5.4,8,1,8.0,8,1,2.5,8,1
1929,12,21,7.0,8,1,11.3,8,1,1.6,8,1
1929,12,22,7.7,8,1,12.1,8,1,5.1,8,1
1929,12,23,5.7,8,1,8.7,8,1,2.4,8,1
1929,12,24,5.9,8,1,13.4,8,1,-0.5,8,1
1929,12,25,4.7,8,1,8.6,8,1,1.0,8,1
1929,12,26,3.3,8,1,9.4,8,1,-2.5,8,1
1929,12,27,9.0,8,1,18.8,8,1,0.2,8,1
1929,12,28,5.2,8,1,8.4,8,1,2.7,8,1
1929,12,29,3.0,8,1,5.2,8,1,1.0,8,1
1929,12,30,5.0,8,1,7.9,8,1,1.3,8,1
1929,12,31,4.7,8,1,6.6,8,1,1.0,8,1
1930,12,1,9.7,8,1,14.5,8,1,4.9,8,1
1930,12,2,4.6,8,1,6.3,8,1,2.0,8,1
1930,12,3,6.2,8,1,12.9,8,1,0.6,8,1
1930,12,4,5.8,8,1,10.7,8,1,2.4,8,1
1930,12,5,3.5,8,1,6.4,8,1,0.5,8,1
1930,12,6,4.4,8,1,6.9,8,1,1.4,8,1
1930,12,7,7.1,8,1,13.3,8,1,3.3,8,1
1930,12,8,5.7,8,1,10.1,8,1,0.4,8,1
1930,12,9,7.7,8,1,10.1,8,1,5.0,8,1
1930,12,10,7.6,8,1,12.6,8,1,2.7,8,1
1930,12,11,4.7,8,1,6.9,8,1,1.0,8,1
1930,12,12,9.1,8,1,15.7,8,1,2.7,8,1
1930,12,13,9.1,8,1,16.2,8,1,3.6,8,1
1930,12,14,5.2,8,1,7.2,8,1,2.0,8,1
1930,12,15,4.6,8,1,9.6,8,1,0.5,8,1
1930,12,16,4.1,8,1,10.8,8,1,-2.1,8,1
1930,12,17,4.0,8,1,9.6,8,1,0.5,8,1
1930,12,18,2.7,8,1,9.5,8,1,-2.7,8,1
1930,12,19,4.9,8,1,13.4,8,1,-2.0,8,1
1930,12,20,5.9,8,1,9.1,8,1,3.3,8,1
1930,12,21,6.6,8,1,9.4,8,1,4.0,8,1
1930,12,22,3.1,8,1,5.8,8,1,1.3,8,1
1930,12,23,3.4,8,1,8.1,8,1,-0.2,8,1
1930,12,24,2.1,8,1,8.4,8,1,-1.4,8,1
1930,12,25,3.7,8,1,11.0,8,1,-2.2,8,1
1930,12,26,3.1,8,1,11.9,8,1,-3.4,8,1
1930,12,27,4.4,8,1,13.3,8,1,-1.6,8,1
1930,12,28,4.4,8,1,11.4,8,1,-1.9,8,1
1930,12,29,5.5,8,1,7.5,8,1,3.4,8,1
1930,12,30,4.1,8,1,7.8,8,1,1.6,8,1
1930,12,31,2.7,8,1,7.0,8,1,0.5,8,1
1931,12,1,7.6,8,1,17.1,8,1,1.2,8,1
1931,12,2,5.8,8,1,11.0,8,1,2.8,8,1
1931,12,3,5.4,8,1,10.8,8,1,0.4,8,1
1931,12,4,7.2,8,1,14.1,8,1,2.3,8,1
1931,12,5,6.5,8,1,13.5,8,1,1.2,8,1
1931,12,6,6.7,8,1,14.1,8,1,-1.2,8,1
1931,12,7,10.5,8,1,19.7,8,1,4.6,8,1
1931,12,8,13.4,8,1,18.2,8,1,8.3,8,1
1931,12,9,10.4,8,1,13.9,8,1,7.1,8,1
1931,12,10,12.9,8,1,17.2,8,1,7.8,8,1
1931,12,11,9.1,8,1,10.6,8,1,7.8,8,1
1931,12,12,10.1,8,1,15.4,8,1,7.0,8,1
1931,12,13,4.9,8,1,9.7,8,1,-0.8,8,1
1931,12,14,2.8,8,1,9.3,8,1,-3.9,8,1
1931,12,15,4.9,8,1,10.5,8,1,-1.9,8,1
1931,12,16,8.4,8,1,12.5,8,1,4.5,8,1
1931,12,17,5.8,8,1,10.8,8,1,1.8,8,1
1931,12,18,4.7,8,1,11.1,8,1,-1.4,8,1
1931,12,19,4.8,8,1,9.7,8,1,0.2,8,1
1931,12,20,4.8,8,1,7.9,8,1,2.0,8,1
1931,12,21,4.3,8,1,8.7,8,1,0.7,8,1
1931,12,22,3.0,8,1,7.0,8,1,-2.0,8,1
1931,12,23,5.5,8,1,11.1,8,1,0.9,8,1
1931,12,24,5.5,8,1,10.5,8,1,0.4,8,1
1931,12,25,5.4,8,1,7.8,8,1,3.6,8,1
1931,12,26,6.4,8,1,13.4,8,1,0.5,8,1
1931,12,27,5.3,8,1,11.0,8,1,-0.3,8,1
1931,12,28,7.4,8,1,13.4,8,1,3.3,8,1
1931,12,29,9.7,8,1,15.6,8,1,4.8,8,1
1931,12,30,8.2,8,1,12.3,8,1,6.0,8,1
1931,12,31,5.1,8,1,8.7,8,1,2.5,8,1
1932,12,1,7.0,8,1,12.6,8,1,3.2,8,1
1932,12,2,8.2,8,1,15.4,8,1,1.1,8,1
1932,12,3,8.1,8,1,11.6,8,1,4.1,8,1
1932,12,4,9.7,8,1,14.1,8,1,6.3,8,1
1932,12,5,10.0,8,1,10.9,8,1,8.8,8,1
1932,12,6,9.2,8,1,10.4,8,1,7.9,8,1
1932,12,7,6.2,8,1,9.9,8,1,2.9,8,1
1932,12,8,5.5,8,1,10.1,8,1,2.6,8,1
1932,12,9,5.6,8,1,10.7,8,1,1.2,8,1
1932,12,10,4.9,8,1,11.7,8,1,-1.0,8,1
1932,12,11,4.8,8,1,12.7,8,1,-1.1,8,1
1932,12,12,10.3,8,1,17.9,8,1,2.7,8,1
1932,12,13,5.3,8,1,10.0,8,1,0.1,8,1
1932,12,14,5.0,8,1,13.4,8,1,-2.5,8,1
1932,12,15,4.2,8,1,10.2,8,1,-1.6,8,1
1932,12,16,5.4,8,1,11.0,8,1,-0.7,8,1
1932,12,17,4.1,8,1,11.9,8,1,-0.7,8,1
1932,12,18,3.7,8,1,12.5,8,1,-2.1,8,1
1932,12,19,5.6,8,1,14.2,8,1,-1.6,8,1
1932,12,20,9.8,8,1,19.6,8,1,4.5,8,1
1932,12,21,6.2,8,1,8.5,8,1,3.8,8,1
1932,12,22,5.8,8,1,12.9,8,1,1.7,8,1
1932,12,23,4.9,8,1,8.9,8,1,3.0,8,1
1932,12,24,5.5,8,1,10.9,8,1,1.4,8,1
1932,12,25,4.6,8,1,8.7,8,1,1.0,8,1
1932,12,26,1.9,8,1,4.3,8,1,-1.4,8,1
1932,12,27,4.6,8,1,7.4,8,1,1.9,8,1
1932,12,28,5.9,8,1,9.3,8,1,1.7,8,1
1932,12,29,4.2,8,1,6.6,8,1,2.5,8,1
1932,12,30,4.2,8,1,5.8,8,1,2.5,8,1
1932,12,31,5.5,8,1,10.3,8,1,1.3,8,1
1933,12,1,7.4,8,1,8.9,8,1,5.7,8,1
1933,12,2,8.2,8,1,13.8,8,1,2.5,8,1
1933,12,3,8.6,8,1,16.0,8,1,3.5,8,1
1933,12,4,7.8,8,1,14.4,8,1,2.0,8,1
1933,12,5,9.7,8,1,15.2,8,1,3.5,8,1
1933,12,6,8.2,8,1,10.7,8,1,5.7,8,1
1933,12,7,6.7,8,1,11.9,8,1,3.0,8,1
1933,12,8,6.6,8,1,12.5,8,1,0.1,8,1
1933,12,9,7.4,8,1,9.2,8,1,5.5,8,1
1933,12,10,10.9,8,1,17.2,8,1,6.9,8,1
1933,12,11,7.9,8,1,11.8,8,1,3.9,8,1
1933,12,12,9.0,8,1,15.2,8,1,4.4,8,1
1933,12,13,6.9,8,1,10.7,8,1,3.6,8,1
1933,12,14,5.5,8,1,10.5,8,1,0.9,8,1
1933,12,15,5.4,8,1,11.5,8,1,-0.1,8,1
1933,12,16,4.1,8,1,7.4,8,1,1.1,8,1
1933,12,17,6.3,8,1,14.2,8,1,1.2,8,1
1933,12,18,5.6,8,1,11.2,8,1,0.7,8,1
1933,12,19,3.4,8,1,9.4,8,1,-1.7,8,1
1933,12,20,5.1,8,1,10.4,8,1,-0.2,8,1
1933,12,21,3.8,8,1,11.1,8,1,-2.7,8,1
1933,12,22,4.4,8,1,12.3,8,1,-3.1,8,1
1933,12,23,3.7,8,1,10.3,8,1,-2.7,8,1
1933,12,24,3.5,8,1,10.9,8,1,-2.7,8,1
1933,12,25,4.4,8,1,13.0,8,1,-2.2,8,1
1933,12,26,4.4,8,1,10.9,8,1,-0.9,8,1
1933,12,27,5.6,8,1,12.0,8,1,0.3,8,1
1933,12,28,1.9,8,1,4.4,8,1,-1.0,8,1
1933,12,29,6.8,8,1,13.3,8,1,-1.2,8,1
1933,12,30,6.8,8,1,10.5,8,1,4.3,8,1
1933,12,31,6.6,8,1,13.1,8,1,1.6,8,1
1934,12,1,6.5,8,1,13.9,8,1,-0.2,8,1
1934,12,2,6.7,8,1,14.0,8,1,0.5,8,1
1934,12,3,6.5,8,1,8.7,8,1,4.2,8,1
1934,12,4,5.5,8,1,7.9,8,1,1.4,8,1
1934,12,5,3.0,8,1,5.9,8,1,0.5,8,1
1934,12,6,4.0,8,1,7.9,8,1,0.9,8,1
1934,12,7,3.6,8,1,8.9,8,1,-1.5,8,1
1934,12,8,4.6,8,1,7.2,8,1,1.8,8,1
1934,12,9,8.6,8,1,16.8,8,1,3.3,8,1
1934,12,10,8.2,8,1,14.4,8,1,4.6,8,1
1934,12,11,8.4,8,1,13.7,8,1,2.7,8,1
1934,12,12,5.9,8,1,10.5,8,1,1.7,8,1
1934,12,13,4.1,8,1,10.1,8,1,-0.7,8,1
1934,12,14,7.1,8,1,16.4,8,1,0.0,8,1
1934,12,15,7.0,8,1,9.4,8,1,4.4,8,1
1934,12,16,5.3,8,1,10.4,8,1,2.0,8,1
1934,12,17,5.2,8,1,10.2,8,1,-0.7,8,1
1934,12,18,10.7,8,1,20.4,8,1,3.6,8,1
1934,12,19,7.3,8,1,10.0,8,1,4.5,8,1
1934,12,20,5.2,8,1,10.6,8,1,1.5,8,1
1934,12,21,3.9,8,1,9.7,8,1,-1.8,8,1
1934,12,22,5.3,8,1,7.6,8,1,1.9,8,1
1934,12,23,10.2,8,1,17.9,8,1,5.1,8,1
1934,12,24,9.8,8,1,12.4,8,1,7.3,8,1
1934,12,25,5.7,8,1,7.6,8,1,3.6,8,1
1934,12,26,6.0,8,1,9.6,8,1,2.9,8,1
1934,12,27,4.5,8,1,8.9,8,1,1.5,8,1
1934,12,28,5.1,8,1,8.9,8,1,1.1,8,1
1934,12,29,2.0,8,1,4.9,8,1,0.6,8,1
1934,12,30,5.1,8,1,11.0,8,1,-0.5,8,1
1934,12,31,2.1,8,1,3.8,8,1,1.2,8,1
1935,12,1,5.6,8,1,8.9,8,1,2.4,8,1
1935,12,2,10.0,8,1,19.0,8,1,4.6,8,1
1935,12,3,8.8,8,1,12.6,8,1,4.7,8,1
1935,12,4,8.3,8,1,15.4,8,1,1.7,8,1
1935,12,5,8.1,8,1,11.4,8,1,4.9,8,1
1935,12,6,9.4,8,1,15.3,8,1,5.5,8,1
1935,12,7,8.7,8,1,15.0,8,1,3.1,8,1
1935,12,8,10.0,8,1,16.2,8,1,7.1,8,1
1935,12,9,9.0,8,1,13.0,8,1,5.6,8,1
1935,12,10,5.0,8,1,8.3,8,1,2.2,8,1
1935,12,11,4.4,8,1,11.5,8,1,-1.0,8,1
1935,12,12,3.7,8,1,8.8,8,1,-1.0,8,1
1935,12,13,3.4,8,1,10.3,8,1,-1.8,8,1
1935,12,14,3.2,8,1,8.7,8,1,-1.6,8,1
1935,12,15,3.3,8,1,9.5,8,1,-2.5,8,1
1935,12,16,3.6,8,1,9.2,8,1,-2.4,8,1
1935,12,17,2.8,8,1,6.7,8,1,0.1,8,1
1935,12,18,6.3,8,1,15.0,8,1,1.6,8,1
1935,12,19,3.2,8,1,8.9,8,1,-1.9,8,1
1935,12,20,2.7,8,1,9.3,8,1,-2.4,8,1
1935,12,21,4.3,8,1,11.5,8,1,-2.0,8,1
1935,12,22,5.2,8,1,9.7,8,1,1.6,8,1
1935,12,23,2.9,8,1,10.0,8,1,-3.0,8,1
1935,12,24,2.4,8,1,8.9,8,1,-2.2,8,1
1935,12,25,4.4,8,1,9.0,8,1,-0.6,8,1
1935,12,26,4.1,8,1,6.6,8,1,1.0,8,1
1935,12,27,3.8,8,1,5.1,8,1,2.3,8,1
1935,12,28,3.1,8,1,4.5,8,1,1.6,8,1
1935,12,29,7.8,8,1,12.3,8,1,4.3,8,1
1935,12,30,8.1,8,1,14.5,8,1,2.4,8,1
1935,12,31,5.9,8,1,8.6,8,1,4.2,8,1
1936,12,1,8.8,8,1,15.6,8,1,3.7,8,1
1936,12,2,11.1,8,1,19.6,8,1,3.9,8,1
1936,12,3,8.5,8,1,12.6,8,1,3.2,8,1
1936,12,4,6.7,8,1,14.1,8,1,-0.4,8,1
1936,12,5,8.3,8,1,15.3,8,1,3.7,8,1
1936,12,6,5.8,8,1,12.5,8,1,-0.4,8,1
1936,12,7,4.9,8,1,12.0,8,1,-1.2,8,1
1936,12,8,3.5,8,1,7.9,8,1,0.0,8,1
1936,12,9,4.2,8,1,10.5,8,1,-1.4,8,1
1936,12,10,5.0,8,1,10.7,8,1,1.2,8,1
1936,12,11,6.7,8,1,11.5,8,1,0.3,8,1
1936,12,12,10.0,8,1,14.0,8,1,6.7,8,1
1936,12,13,8.5,8,1,11.0,8,1,6.0,8,1
1936,12,14,6.4,8,1,10.3,8,1,2.8,8,1
1936,12,15,4.3,8,1,6.8,8,1,1.5,8,1
1936,12,16,4.8,8,1,11.1,8,1,-0.9,8,1
1936,12,17,9.6,8,1,16.4,8,1,4.6,8,1
1936,12,18,19.1,8,1,22.7,8,1,16.4,8,1
1936,12,19,10.5,8,1,18.3,8,1,6.3,8,1
1936,12,20,4.1,8,1,6.3,8,1,0.9,8,1
1936,12,21,1.2,8,1,2.0,8,1,0.6,8,1
1936,12,22,4.0,8,1,10.1,8,1,0.8,8,1
1936,12,23,2.5,8,1,6.6,8,1,0.4,8,1
1936,12,24,3.7,8,1,9.5,8,1,-0.2,8,1
1936,12,25,4.0,8,1,9.6,8,1,-0.8,8,1
1936,12,26,3.3,8,1,6.3,8,1,0.9,8,1
1936,12,27,5.0,8,1,11.8,8,1,-0.1,8,1
1936,12,28,5.1,8,1,10.5,8,1,0.6,8,1
1936,12,29,5.0,8,1,10.7,8,1,-0.2,8,1
1936,12,30,5.7,8,1,10.2,8,1,2.8,8,1
1936,12,31,3.3,8,1,5.8,8,1,1.3,8,1
1937,12,1,8.2,8,1,15.9,8,1,1.4,8,1
1937,12,2,7.1,8,1,14.0,8,1,3.0,8,1
1937,12,3,7.8,8,1,13.5,8,1,4.4,8,1
1937,12,4,5.0,8,1,9.7,8,1,1.4,8,1
1937,12,5,3.4,8,1,8.7,8,1,-1.4,8,1
