ダウンロードした時刻：2023/11/04 23:37:17

,,,東京,東京,東京,東京,東京,東京,東京,東京,東京
1926,3,1,5.2,8,1,7.3,8,1,3.0,8,1
1927,2,1,2.5,8,1,8.3,8,1,-1.7,8,1
1927,2,2,2.2,8,1,10.0,8,1,-5.3,8,1
1927,2,3,2.4,8,1,7.7,8,1,-0.9,8,1
1927,2,4,0.6,8,1,3.4,8,1,-2.6,8,1
1927,2,5,-1.3,8,1,0.8,8,1,-3.0,8,1
1927,2,6,1.8,8,1,9.8,8,1,-6.1,8,1
1927,2,7,0.6,8,1,6.4,8,1,-4.4,8,1
1927,2,8,-0.2,8,1,6.7,8,1,-6.3,8,1
1927,2,9,0.1,8,1,6.6,8,1,-6.5,8,1
1927,2,10,0.1,8,1,6.6,8,1,-5.3,8,1
1927,2,11,0.4,8,1,6.0,8,1,-5.6,8,1
1927,2,12,1.1,8,1,7.3,8,1,-4.9,8,1
1927,2,13,2.1,8,1,8.6,8,1,-4.9,8,1
1927,2,14,3.2,8,1,8.9,8,1,-2.6,8,1
1927,2,15,6.2,8,1,15.4,8,1,0.8,8,1
1927,2,16,7.1,8,1,8.3,8,1,5.8,8,1
1927,2,17,4.3,8,1,7.4,8,1,-0.4,8,1
1927,2,18,3.8,8,1,8.6,8,1,-1.1,8,1
1927,2,19,3.2,8,1,7.4,8,1,-0.7,8,1
1927,2,20,2.0,8,1,3.9,8,1,0.5,8,1
1927,2,21,1.8,8,1,4.0,8,1,-0.7,8,1
1927,2,22,0.5,8,1,1.6,8,1,-0.6,8,1
1927,2,23,2.4,8,1,7.4,8,1,-1.5,8,1
1927,2,24,2.0,8,1,7.4,8,1,-4.5,8,1
1927,2,25,1.6,8,1,5.0,8,1,-1.4,8,1
1927,2,26,3.7,8,1,7.6,8,1,0.1,8,1
1927,2,27,2.5,8,1,6.9,8,1,-2.0,8,1
1927,2,28,0.9,8,1,6.8,8,1,-3.4,8,1
1927,3,1,2.9,8,1,9.6,8,1,-4.6,8,1
1928,2,1,1.7,8,1,6.3,8,1,-1.6,8,1
1928,2,2,1.0,8,1,5.7,8,1,-3.6,8,1
1928,2,3,2.0,8,1,6.2,8,1,-1.4,8,1
1928,2,4,3.7,8,1,8.9,8,1,-1.1,8,1
1928,2,5,4.2,8,1,8.4,8,1,-2.2,8,1
1928,2,6,0.9,8,1,2.8,8,1,-0.2,8,1
1928,2,7,4.9,8,1,14.1,8,1,0.4,8,1
1928,2,8,1.5,8,1,5.3,8,1,-1.1,8,1
1928,2,9,1.6,8,1,8.0,8,1,-4.8,8,1
1928,2,10,3.0,8,1,8.7,8,1,-3.6,8,1
1928,2,11,1.7,8,1,4.5,8,1,0.2,8,1
1928,2,12,1.9,8,1,6.5,8,1,-2.1,8,1
1928,2,13,3.4,8,1,8.4,8,1,-2.7,8,1
1928,2,14,1.6,8,1,3.7,8,1,-0.1,8,1
1928,2,15,7.6,8,1,13.1,8,1,1.5,8,1
1928,2,16,4.7,8,1,7.5,8,1,2.7,8,1
1928,2,17,4.0,8,1,8.9,8,1,0.7,8,1
1928,2,18,2.0,8,1,7.2,8,1,-3.2,8,1
1928,2,19,1.5,8,1,6.9,8,1,-4.1,8,1
1928,2,20,1.6,8,1,6.6,8,1,-4.0,8,1
1928,2,21,3.9,8,1,10.2,8,1,-2.9,8,1
1928,2,22,3.4,8,1,10.4,8,1,-3.1,8,1
1928,2,23,6.9,8,1,16.6,8,1,-2.5,8,1
1928,2,24,4.2,8,1,10.5,8,1,-0.4,8,1
1928,2,25,4.1,8,1,11.7,8,1,-3.6,8,1
1928,2,26,3.2,8,1,8.3,8,1,-2.7,8,1
1928,2,27,4.0,8,1,13.9,8,1,-2.0,8,1
1928,2,28,4.4,8,1,11.8,8,1,-2.1,8,1
1928,2,29,5.9,8,1,12.2,8,1,0.1,8,1
1929,2,1,0.6,8,1,5.5,8,1,-4.4,8,1
1929,2,2,1.9,8,1,7.4,8,1,-3.7,8,1
1929,2,3,2.6,8,1,8.0,8,1,-3.6,8,1
1929,2,4,1.8,8,1,8.3,8,1,-4.9,8,1
1929,2,5,4.3,8,1,8.9,8,1,0.4,8,1
1929,2,6,4.7,8,1,9.7,8,1,-0.2,8,1
1929,2,7,3.7,8,1,9.1,8,1,-2.1,8,1
1929,2,8,4.6,8,1,10.2,8,1,-2.5,8,1
1929,2,9,4.8,8,1,12.7,8,1,-0.7,8,1
1929,2,10,0.7,8,1,5.6,8,1,-3.8,8,1
1929,2,11,0.8,8,1,6.8,8,1,-5.3,8,1
1929,2,12,1.3,8,1,6.4,8,1,-3.3,8,1
1929,2,13,1.9,8,1,6.5,8,1,-2.1,8,1
1929,2,14,0.1,8,1,6.8,8,1,-7.0,8,1
1929,2,15,1.3,8,1,9.1,8,1,-4.6,8,1
1929,2,16,1.7,8,1,8.7,8,1,-4.6,8,1
1929,2,17,4.1,8,1,11.7,8,1,-5.7,8,1
1929,2,18,3.5,8,1,6.1,8,1,1.4,8,1
1929,2,19,3.3,8,1,6.7,8,1,0.3,8,1
1929,2,20,2.9,8,1,8.0,8,1,-2.1,8,1
1929,2,21,4.5,8,1,10.5,8,1,-3.7,8,1
1929,2,22,6.4,8,1,13.9,8,1,-1.3,8,1
1929,2,23,9.0,8,1,20.9,8,1,-0.6,8,1
1929,2,24,2.8,8,1,6.2,8,1,-2.0,8,1
1929,2,25,0.6,8,1,4.9,8,1,-4.2,8,1
1929,2,26,1.7,8,1,7.3,8,1,-2.7,8,1
1929,2,27,1.6,8,1,7.6,8,1,-5.9,8,1
1929,2,28,4.9,8,1,11.8,8,1,-0.1,8,1
1929,3,1,11.6,8,1,16.5,8,1,4.9,8,1
1930,2,1,2.4,8,1,4.8,8,1,0.6,8,1
1930,2,2,1.8,8,1,3.2,8,1,0.5,8,1
1930,2,3,4.7,8,1,9.3,8,1,1.8,8,1
1930,2,4,3.7,8,1,8.8,8,1,-0.6,8,1
1930,2,5,2.8,8,1,5.5,8,1,-1.4,8,1
1930,2,6,1.9,8,1,3.8,8,1,-0.2,8,1
1930,2,7,5.2,8,1,11.3,8,1,0.0,8,1
1930,2,8,4.6,8,1,9.1,8,1,0.4,8,1
1930,2,9,3.7,8,1,5.0,8,1,2.2,8,1
1930,2,10,6.3,8,1,9.5,8,1,4.0,8,1
1930,2,11,3.1,8,1,6.4,8,1,-1.3,8,1
1930,2,12,1.2,8,1,5.6,8,1,-2.8,8,1
1930,2,13,4.3,8,1,8.3,8,1,0.5,8,1
1930,2,14,4.8,8,1,9.9,8,1,0.0,8,1
1930,2,15,4.5,8,1,9.7,8,1,-2.3,8,1
1930,2,16,5.4,8,1,10.2,8,1,1.6,8,1
1930,2,17,4.2,8,1,8.4,8,1,0.9,8,1
1930,2,18,3.8,8,1,8.6,8,1,-0.7,8,1
1930,2,19,4.6,8,1,9.7,8,1,0.7,8,1
1930,2,20,9.1,8,1,16.4,8,1,-0.2,8,1
1930,2,21,8.0,8,1,11.9,8,1,5.5,8,1
1930,2,22,9.5,8,1,14.6,8,1,6.2,8,1
1930,2,23,10.1,8,1,15.2,8,1,7.9,8,1
1930,2,24,14.8,8,1,24.9,8,1,8.0,8,1
1930,2,25,13.3,8,1,19.4,8,1,8.1,8,1
1930,2,26,7.3,8,1,11.8,8,1,0.9,8,1
1930,2,27,2.5,8,1,4.5,8,1,0.3,8,1
1930,2,28,2.4,8,1,4.2,8,1,1.3,8,1
1930,3,1,5.0,8,1,10.5,8,1,-1.2,8,1
1931,2,1,2.5,8,1,4.8,8,1,-0.6,8,1
1931,2,2,7.4,8,1,15.6,8,1,-0.5,8,1
1931,2,3,7.3,8,1,9.6,8,1,5.6,8,1
1931,2,4,5.3,8,1,6.3,8,1,4.1,8,1
1931,2,5,3.9,8,1,5.5,8,1,2.2,8,1
1931,2,6,1.3,8,1,2.3,8,1,-0.3,8,1
1931,2,7,2.2,8,1,11.0,8,1,-1.5,8,1
1931,2,8,0.0,8,1,5.1,8,1,-3.4,8,1
1931,2,9,0.9,8,1,5.4,8,1,-6.1,8,1
1931,2,10,-1.1,8,1,1.0,8,1,-2.0,8,1
1931,2,11,0.5,8,1,5.0,8,1,-3.2,8,1
1931,2,12,-0.4,8,1,3.5,8,1,-4.1,8,1
1931,2,13,-1.9,8,1,0.8,8,1,-5.5,8,1
1931,2,14,2.7,8,1,6.2,8,1,-0.5,8,1
1931,2,15,4.2,8,1,7.4,8,1,1.5,8,1
1931,2,16,2.5,8,1,4.9,8,1,1.2,8,1
1931,2,17,1.9,8,1,3.7,8,1,-0.6,8,1
1931,2,18,-0.3,8,1,1.7,8,1,-2.8,8,1
1931,2,19,1.6,8,1,6.5,8,1,-3.8,8,1
1931,2,20,5.0,8,1,10.9,8,1,1.0,8,1
1931,2,21,4.3,8,1,6.5,8,1,2.1,8,1
1931,2,22,0.9,8,1,3.1,8,1,-0.7,8,1
1931,2,23,1.9,8,1,6.9,8,1,-1.4,8,1
1931,2,24,2.5,8,1,9.4,8,1,-2.1,8,1
1931,2,25,2.2,8,1,7.9,8,1,-3.8,8,1
1931,2,26,4.7,8,1,11.3,8,1,-1.5,8,1
1931,2,27,6.1,8,1,11.5,8,1,0.5,8,1
1931,2,28,2.6,8,1,5.2,8,1,0.7,8,1
1931,3,1,2.4,8,1,6.9,8,1,-0.4,8,1
1932,2,1,5.1,8,1,9.7,8,1,0.7,8,1
1932,2,2,5.2,8,1,9.3,8,1,1.2,8,1
1932,2,3,5.4,8,1,11.4,8,1,1.0,8,1
1932,2,4,4.6,8,1,7.3,8,1,0.0,8,1
1932,2,5,6.3,8,1,11.6,8,1,3.2,8,1
1932,2,6,4.6,8,1,9.5,8,1,0.8,8,1
1932,2,7,4.4,8,1,9.9,8,1,-0.2,8,1
1932,2,8,4.7,8,1,8.5,8,1,1.0,8,1
1932,2,9,4.6,8,1,7.9,8,1,1.5,8,1
1932,2,10,2.0,8,1,3.7,8,1,-0.1,8,1
1932,2,11,2.2,8,1,5.6,8,1,-2.6,8,1
1932,2,12,6.6,8,1,11.6,8,1,1.8,8,1
1932,2,13,8.7,8,1,18.0,8,1,0.6,8,1
1932,2,14,5.3,8,1,7.5,8,1,3.1,8,1
1932,2,15,5.5,8,1,8.1,8,1,2.9,8,1
1932,2,16,8.0,8,1,13.9,8,1,2.9,8,1
1932,2,17,3.4,8,1,9.4,8,1,-1.3,8,1
1932,2,18,3.0,8,1,9.6,8,1,-3.9,8,1
1932,2,19,3.1,8,1,8.3,8,1,-2.4,8,1
1932,2,20,2.4,8,1,7.9,8,1,-2.5,8,1
1932,2,21,3.2,8,1,8.7,8,1,-1.5,8,1
1932,2,22,4.0,8,1,8.6,8,1,-1.5,8,1
1932,2,23,4.9,8,1,11.4,8,1,0.1,8,1
1932,2,24,3.7,8,1,9.2,8,1,-1.1,8,1
1932,2,25,0.8,8,1,2.7,8,1,-0.8,8,1
1932,2,26,4.2,8,1,10.0,8,1,-0.7,8,1
1932,2,27,4.7,8,1,10.7,8,1,0.1,8,1
1932,2,28,2.4,8,1,8.3,8,1,-2.9,8,1
1932,2,29,3.1,8,1,9.4,8,1,-3.3,8,1
1933,2,1,2.9,8,1,7.7,8,1,-0.3,8,1
1933,2,2,3.2,8,1,8.1,8,1,-1.7,8,1
1933,2,3,3.9,8,1,8.5,8,1,1.1,8,1
1933,2,4,2.8,8,1,8.1,8,1,-1.2,8,1
1933,2,5,2.5,8,1,8.2,8,1,-2.4,8,1
1933,2,6,2.8,8,1,6.8,8,1,-2.2,8,1
1933,2,7,4.0,8,1,8.8,8,1,0.4,8,1
1933,2,8,5.5,8,1,12.8,8,1,-0.3,8,1
1933,2,9,6.7,8,1,11.6,8,1,4.2,8,1
1933,2,10,6.4,8,1,10.9,8,1,2.3,8,1
1933,2,11,4.3,8,1,5.5,8,1,3.2,8,1
1933,2,12,1.1,8,1,3.5,8,1,-1.3,8,1
1933,2,13,2.8,8,1,8.1,8,1,-3.8,8,1
1933,2,14,5.4,8,1,11.4,8,1,0.7,8,1
1933,2,15,3.3,8,1,7.9,8,1,-0.7,8,1
1933,2,16,2.7,8,1,5.4,8,1,-0.1,8,1
1933,2,17,0.2,8,1,2.0,8,1,-0.7,8,1
1933,2,18,1.4,8,1,5.7,8,1,-1.2,8,1
1933,2,19,1.7,8,1,7.4,8,1,-3.7,8,1
1933,2,20,2.4,8,1,8.5,8,1,-5.0,8,1
1933,2,21,5.0,8,1,11.0,8,1,-1.7,8,1
1933,2,22,7.0,8,1,17.0,8,1,-0.9,8,1
1933,2,23,4.0,8,1,7.9,8,1,0.0,8,1
1933,2,24,1.7,8,1,4.1,8,1,-0.4,8,1
1933,2,25,7.1,8,1,12.0,8,1,2.2,8,1
1933,2,26,3.5,8,1,8.3,8,1,-1.4,8,1
1933,2,27,3.2,8,1,9.5,8,1,-1.9,8,1
1933,2,28,4.4,8,1,10.0,8,1,-0.5,8,1
1933,3,1,5.3,8,1,8.2,8,1,1.5,8,1
1934,2,1,4.7,8,1,11.6,8,1,-2.9,8,1
1934,2,2,3.9,8,1,5.6,8,1,1.4,8,1
1934,2,3,2.1,8,1,6.8,8,1,0.3,8,1
1934,2,4,1.4,8,1,7.6,8,1,-4.9,8,1
1934,2,5,1.9,8,1,8.4,8,1,-4.2,8,1
1934,2,6,4.7,8,1,9.8,8,1,0.2,8,1
1934,2,7,3.5,8,1,9.4,8,1,-0.2,8,1
1934,2,8,3.8,8,1,11.1,8,1,-2.9,8,1
1934,2,9,3.4,8,1,9.4,8,1,-2.9,8,1
1934,2,10,3.4,8,1,9.0,8,1,0.3,8,1
1934,2,11,3.5,8,1,9.9,8,1,-3.9,8,1
1934,2,12,3.2,8,1,8.8,8,1,-1.3,8,1
1934,2,13,3.1,8,1,7.6,8,1,-3.1,8,1
1934,2,14,5.2,8,1,10.4,8,1,2.3,8,1
1934,2,15,3.4,8,1,7.6,8,1,0.0,8,1
1934,2,16,4.6,8,1,11.1,8,1,-1.1,8,1
1934,2,17,5.7,8,1,11.9,8,1,0.2,8,1
1934,2,18,7.1,8,1,13.6,8,1,1.5,8,1
1934,2,19,2.3,8,1,5.5,8,1,-1.6,8,1
1934,2,20,3.8,8,1,10.7,8,1,-2.8,8,1
1934,2,21,5.0,8,1,11.0,8,1,-0.8,8,1
1934,2,22,4.9,8,1,15.3,8,1,-2.1,8,1
1934,2,23,2.3,8,1,5.8,8,1,-1.3,8,1
1934,2,24,4.7,8,1,11.9,8,1,-1.0,8,1
1934,2,25,5.0,8,1,11.4,8,1,-0.2,8,1
1934,2,26,4.3,8,1,7.4,8,1,1.3,8,1
1934,2,27,5.1,8,1,11.2,8,1,-0.1,8,1
1934,2,28,5.9,8,1,11.8,8,1,0.8,8,1
1934,3,1,5.3,8,1,11.9,8,1,-1.2,8,1
1935,2,1,3.9,8,1,7.6,8,1,0.1,8,1
1935,2,2,3.3,8,1,8.4,8,1,-2.3,8,1
1935,2,3,1.7,8,1,4.0,8,1,0.5,8,1
1935,2,4,2.5,8,1,7.9,8,1,-2.1,8,1
1935,2,5,3.9,8,1,9.4,8,1,-2.8,8,1
1935,2,6,1.8,8,1,5.9,8,1,-1.5,8,1
1935,2,7,0.7,8,1,5.4,8,1,-3.5,8,1
1935,2,8,3.6,8,1,8.9,8,1,-0.5,8,1
1935,2,9,3.6,8,1,7.9,8,1,-2.5,8,1
1935,2,10,4.3,8,1,6.5,8,1,2.5,8,1
1935,2,11,8.3,8,1,15.4,8,1,3.5,8,1
1935,2,12,2.5,8,1,6.4,8,1,0.9,8,1
1935,2,13,3.6,8,1,7.4,8,1,-0.1,8,1
1935,2,14,3.7,8,1,9.8,8,1,-0.9,8,1
1935,2,15,5.5,8,1,13.8,8,1,-1.6,8,1
1935,2,16,7.4,8,1,12.8,8,1,1.2,8,1
1935,2,17,4.9,8,1,7.9,8,1,3.1,8,1
1935,2,18,4.7,8,1,9.2,8,1,0.5,8,1
1935,2,19,5.3,8,1,9.4,8,1,1.9,8,1
1935,2,20,5.7,8,1,12.1,8,1,0.9,8,1
1935,2,21,6.5,8,1,10.8,8,1,1.3,8,1
1935,2,22,7.3,8,1,14.6,8,1,2.5,8,1
1935,2,23,5.8,8,1,9.9,8,1,2.0,8,1
1935,2,24,5.0,8,1,8.9,8,1,0.4,8,1
1935,2,25,5.7,8,1,9.9,8,1,2.3,8,1
1935,2,26,4.3,8,1,5.6,8,1,3.3,8,1
1935,2,27,7.7,8,1,10.7,8,1,3.7,8,1
1935,2,28,10.8,8,1,16.6,8,1,5.5,8,1
1935,3,1,8.3,8,1,13.9,8,1,4.8,8,1
1936,2,1,-0.9,8,1,4.5,8,1,-7.2,8,1
1936,2,2,0.6,8,1,5.8,8,1,-5.0,8,1
1936,2,3,1.4,8,1,7.2,8,1,-3.8,8,1
1936,2,4,-0.4,8,1,4.5,8,1,-3.8,8,1
1936,2,5,3.0,8,1,6.3,8,1,0.0,8,1
1936,2,6,2.7,8,1,6.8,8,1,-1.6,8,1
1936,2,7,0.8,8,1,3.7,8,1,-2.4,8,1
1936,2,8,1.3,8,1,2.5,8,1,0.7,8,1
1936,2,9,4.0,8,1,8.8,8,1,-1.3,8,1
1936,2,10,4.1,8,1,9.3,8,1,0.3,8,1
1936,2,11,2.5,8,1,8.0,8,1,-0.4,8,1
1936,2,12,2.7,8,1,7.8,8,1,-2.7,8,1
1936,2,13,2.9,8,1,10.3,8,1,-2.9,8,1
1936,2,14,3.9,8,1,12.2,8,1,-1.7,8,1
1936,2,15,4.9,8,1,9.7,8,1,1.1,8,1
1936,2,16,4.4,8,1,8.7,8,1,1.4,8,1
1936,2,17,5.7,8,1,10.5,8,1,0.4,8,1
1936,2,18,8.8,8,1,16.0,8,1,3.2,8,1
1936,2,19,5.1,8,1,9.6,8,1,2.8,8,1
1936,2,20,2.9,8,1,6.3,8,1,0.1,8,1
1936,2,21,2.0,8,1,6.8,8,1,-1.7,8,1
1936,2,22,2.7,8,1,8.7,8,1,-3.7,8,1
1936,2,23,0.0,8,1,1.6,8,1,-1.2,8,1
1936,2,24,2.8,8,1,6.5,8,1,0.4,8,1
1936,2,25,2.3,8,1,6.0,8,1,-0.6,8,1
1936,2,26,-1.3,8,1,0.3,8,1,-2.2,8,1
1936,2,27,1.0,8,1,4.0,8,1,-2.4,8,1
1936,2,28,0.5,8,1,1.3,8,1,-0.5,8,1
1936,2,29,1.9,8,1,4.4,8,1,-0.8,8,1
1937,2,1,3.1,8,1,5.6,8,1,1.0,8,1
1937,2,2,2.6,8,1,6.6,8,1,-0.2,8,1
1937,2,3,5.2,8,1,13.1,8,1,-1.4,8,1
1937,2,4,3.5,8,1,9.9,8,1,-3.0,8,1
1937,2,5,6.7,8,1,15.2,8,1,-1.4,8,1
1937,2,6,7.6,8,1,12.2,8,1,2.6,8,1
1937,2,7,4.8,8,1,7.3,8,1,3.5,8,1
1937,2,8,3.7,8,1,5.0,8,1,2.5,8,1
1937,2,9,2.9,8,1,6.9,8,1,0.6,8,1
1937,2,10,3.1,8,1,8.5,8,1,-1.6,8,1
1937,2,11,6.1,8,1,9.1,8,1,1.7,8,1
1937,2,12,6.1,8,1,7.4,8,1,4.2,8,1
1937,2,13,4.5,8,1,5.2,8,1,3.8,8,1
1937,2,14,7.3,8,1,13.5,8,1,2.8,8,1
1937,2,15,4.0,8,1,10.0,8,1,-0.2,8,1
1937,2,16,3.0,8,1,9.0,8,1,-1.8,8,1
1937,2,17,4.9,8,1,10.5,8,1,-0.9,8,1
1937,2,18,5.3,8,1,10.6,8,1,1.8,8,1
1937,2,19,4.9,8,1,10.0,8,1,2.7,8,1
1937,2,20,6.4,8,1,13.4,8,1,-1.0,8,1
1937,2,21,6.9,8,1,13.2,8,1,2.6,8,1
1937,2,22,5.3,8,1,12.3,8,1,-0.9,8,1
1937,2,23,9.1,8,1,13.5,8,1,3.0,8,1
1937,2,24,13.0,8,1,19.0,8,1,6.7,8,1
1937,2,25,5.5,8,1,6.7,8,1,3.7,8,1
1937,2,26,8.0,8,1,10.4,8,1,6.1,8,1
1937,2,27,9.9,8,1,18.0,8,1,5.2,8,1
1937,2,28,5.2,8,1,9.5,8,1,1.8,8,1
1937,3,1,6.5,8,1,9.5,8,1,2.9,8,1
1938,2,1,2.9,8,1,9.5,8,1,-2.0,8,1
1938,2,2,1.4,8,1,5.4,8,1,-1.8,8,1
1938,2,3,1.7,8,1,5.6,8,1,-3.4,8,1
1938,2,4,3.1,8,1,8.0,8,1,-0.6,8,1
1938,2,5,2.4,8,1,3.3,8,1,1.1,8,1
1938,2,6,3.1,8,1,6.8,8,1,-0.6,8,1
1938,2,7,1.8,8,1,5.5,8,1,-2.8,8,1
1938,2,8,2.2,8,1,6.8,8,1,-2.2,8,1
1938,2,9,2.6,8,1,7.1,8,1,-3.6,8,1
1938,2,10,1.2,8,1,5.9,8,1,-3.6,8,1
1938,2,11,1.9,8,1,6.8,8,1,-2.0,8,1
1938,2,12,2.5,8,1,8.8,8,1,-3.6,8,1
1938,2,13,4.2,8,1,10.0,8,1,0.4,8,1
1938,2,14,2.5,8,1,3.4,8,1,1.2,8,1
1938,2,15,7.5,8,1,12.0,8,1,1.7,8,1
1938,2,16,6.1,8,1,11.5,8,1,-0.4,8,1
1938,2,17,5.2,8,1,8.8,8,1,1.8,8,1
1938,2,18,3.1,8,1,8.2,8,1,-0.9,8,1
1938,2,19,3.0,8,1,8.6,8,1,-1.6,8,1
1938,2,20,2.1,8,1,8.0,8,1,-4.2,8,1
1938,2,21,4.1,8,1,8.9,8,1,-1.2,8,1
1938,2,22,4.4,8,1,9.6,8,1,0.3,8,1
1938,2,23,4.8,8,1,10.4,8,1,-0.6,8,1
1938,2,24,4.1,8,1,9.0,8,1,0.7,8,1
1938,2,25,4.0,8,1,9.1,8,1,0.8,8,1
1938,2,26,3.4,8,1,8.3,8,1,-1.1,8,1
1938,2,27,3.5,8,1,10.6,8,1,-2.6,8,1
1938,2,28,6.5,8,1,14.5,8,1,-1.1,8,1
